artist,track,album,release_date,genres,length,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Marcin Przybyłowicz,Fanfares And Flowers,The Witcher 3: Wild Hunt - Blood and Wine (Official Soundtrack),2016-06-01,"['scorecore', 'video game music']",190582.0,44.0,0.235,0.411,2.0,-11.371,0.0,0.0301,0.889,0.935,0.207,0.0391,138.53799999999998,3.0
Marcin Przybyłowicz,Tesham Mutna,The Witcher 3: Wild Hunt - Blood and Wine (Official Soundtrack),2016-06-01,"['scorecore', 'video game music']",122707.0,40.0,0.451,0.573,7.0,-8.314,1.0,0.0348,0.0473,0.252,0.269,0.107,90.01299999999998,4.0
Pawel Blaszczak,Withered Roses,The Witcher (Original Game Soundtrack),2015-09-09,['video game music'],76000.0,24.0,0.21,0.259,7.0,-17.903,0.0,0.0356,0.925,0.982,0.104,0.0381,96.299,4.0
Marcin Przybyłowicz,I Cannot Let You Leave,The Witcher 3: Wild Hunt - Blood and Wine (Official Soundtrack),2016-06-01,"['scorecore', 'video game music']",109625.0,40.0,0.534,0.644,2.0,-8.497,1.0,0.0317,0.0594,0.0034200000000000003,0.701,0.267,105.999,3.0
Percival Schuttenbach,Sargon (silver For Monsters) - Live Version,Wild Hunt (Live Pyrkon 2018),2019-11-08,"['polish folk metal', 'polish metal', 'slavic folk metal', 'slavic metal']",195955.0,24.0,0.504,0.8740000000000001,2.0,-7.7810000000000015,1.0,0.0369,0.159,0.00513,0.727,0.14,97.998,4.0
Marcin Przybyłowicz,The Musty Scent Of Fresh Pâté,The Witcher 3: Wild Hunt - Blood and Wine (Official Soundtrack),2016-06-01,"['scorecore', 'video game music']",140500.0,47.0,0.738,0.6920000000000001,10.0,-9.15,1.0,0.0265,0.831,0.196,0.0738,0.6859999999999999,119.979,3.0
Marcin Przybyłowicz,Commanding The Fury,The Witcher 3: Wild Hunt (Original Game Soundtrack),2015-08-26,"['scorecore', 'video game music']",128341.0,50.0,0.526,0.785,7.0,-11.511,1.0,0.0447,0.0673,0.023,0.428,0.395,90.01700000000002,4.0
Adam Skorupa,The Wild Hunt,The Witcher 2: Assassins Of Kings (Enhanced Edition) [Original Game Soundtrack],2015-09-09,"['scorecore', 'video game music']",78025.0,25.0,0.475,0.79,7.0,-10.118,0.0,0.102,0.00101,0.603,0.183,0.196,150.023,4.0
Marcin Przybyłowicz,The Wolf And The Swallow,The Witcher 3: Wild Hunt (Original Game Soundtrack),2015-08-26,"['scorecore', 'video game music']",156000.0,45.0,0.217,0.248,2.0,-16.613,0.0,0.0392,0.812,0.8029999999999999,0.102,0.0354,77.118,3.0
Adam Skorupa,Completing The Contract,The Witcher 2: Assassins Of Kings (Enhanced Edition) [Original Game Soundtrack],2015-09-09,"['scorecore', 'video game music']",68965.0,27.0,0.579,0.857,11.0,-11.859000000000002,0.0,0.0378,0.0822,0.456,0.158,0.322,110.091,3.0
Adam Skorupa,A Nearly Peaceful Place,The Witcher 2: Assassins Of Kings (Enhanced Edition) [Original Game Soundtrack],2015-09-09,"['scorecore', 'video game music']",246064.0,48.0,0.0722,0.269,7.0,-13.629,0.0,0.0383,0.514,0.136,0.117,0.0383,77.38,1.0
Adam Skorupa,Shadows And Conspiracies,The Witcher 2: Assassins Of Kings (Enhanced Edition) [Original Game Soundtrack],2015-09-09,"['scorecore', 'video game music']",150260.0,25.0,0.506,0.256,7.0,-17.197,1.0,0.0296,0.659,0.894,0.105,0.332,114.957,4.0
Marcin Przybyłowicz,Spikeroog,The Witcher 3: Wild Hunt (Original Game Soundtrack),2015-08-26,"['scorecore', 'video game music']",185699.0,54.0,0.142,0.17600000000000002,2.0,-13.880999999999998,0.0,0.0364,0.968,0.895,0.0791,0.049,97.128,4.0
Marcin Przybyłowicz,Wine Wars,The Witcher 3: Wild Hunt - Blood and Wine (Official Soundtrack),2016-06-01,"['scorecore', 'video game music']",124500.0,40.0,0.589,0.909,2.0,-9.331,0.0,0.0668,0.316,0.757,0.726,0.511,80.009,4.0
Adam Skorupa,The End Is Never The Same,The Witcher 2: Assassins Of Kings (Enhanced Edition) [Original Game Soundtrack],2015-09-09,"['scorecore', 'video game music']",196924.0,26.0,0.459,0.537,2.0,-11.535,0.0,0.0457,0.268,0.927,0.284,0.188,119.98,4.0
Pawel Blaszczak,Dead City,The Witcher (Original Game Soundtrack),2015-09-09,['video game music'],484000.0,28.0,0.177,0.259,7.0,-16.439,1.0,0.0367,0.706,0.927,0.11,0.0377,119.744,4.0
Pawel Blaszczak,Last Battle,The Witcher (Original Game Soundtrack),2015-09-09,['video game music'],74626.0,32.0,0.527,0.8270000000000001,4.0,-8.095,0.0,0.0601,0.0778,0.8540000000000001,0.0997,0.316,119.992,3.0
Pawel Blaszczak,An Ominous Place,The Witcher (Original Game Soundtrack),2015-09-09,['video game music'],312800.0,30.0,0.101,0.18,7.0,-18.58,0.0,0.0393,0.695,0.943,0.21600000000000005,0.0344,70.749,5.0
Marcin Przybyłowicz,No Surrender,The Witcher 3: Wild Hunt (Original Game Soundtrack),2015-08-26,"['scorecore', 'video game music']",72643.0,45.0,0.527,0.757,10.0,-11.668,1.0,0.0296,0.057,0.6679999999999999,0.124,0.797,89.936,4.0
Marcin Przybyłowicz,City Of Intrigues,The Witcher 3: Wild Hunt (Original Game Soundtrack),2015-08-26,"['scorecore', 'video game music']",126423.0,46.0,0.502,0.83,2.0,-13.25,0.0,0.0313,0.0702,0.909,0.229,0.659,79.98,4.0
Eminem,Premonition - Intro,Music To Be Murdered By,2020-01-17,"['detroit hip hop', 'hip hop', 'rap']",173893.0,69.0,0.847,0.637,1.0,-5.193,1.0,0.3670000000000001,0.0258,0.000648,0.382,0.511,165.979,4.0
Avicii,I Could Be The One [avicii Vs Nicky Romero] - Noonie Bao Acoustic Mix,I Could Be The One [Avicii vs Nicky Romero] (Remixes),2013-01-01,"['big room', 'dance pop', 'edm', 'pop']",231426.0,34.0,0.606,0.315,9.0,-10.306,1.0,0.0302,0.939,3.77e-05,0.0941,0.191,102.067,4.0
The Smashing Pumpkins,Zero - Remastered 2012,Mellon Collie And The Infinite Sadness (Deluxe Edition),1995,"['alternative metal', 'alternative rock', 'grunge', 'modern rock', 'permanent wave', 'pop rock', 'rock']",160173.0,63.0,0.438,0.728,8.0,-7.105,1.0,0.0458,3.4899999999999995e-05,0.57,0.0509,0.701,128.04,4.0
The Smashing Pumpkins,"Tonight, Tonight - Remastered 2012",Mellon Collie And The Infinite Sadness (Deluxe Edition),1995,"['alternative metal', 'alternative rock', 'grunge', 'modern rock', 'permanent wave', 'pop rock', 'rock']",254626.0,69.0,0.277,0.67,6.0,-9.381,1.0,0.0376,6.28e-05,0.7509999999999999,0.237,0.217,148.342,4.0
Architecture In Helsinki,Heart It Races - Cover Version,Heart It Races,2007-06-05,"['alternative dance', 'australian indie', 'indie pop']",233128.0,67.0,0.705,0.474,10.0,-13.081,1.0,0.0391,0.443,0.0553,0.338,0.7559999999999999,98.612,4.0
Creedence Clearwater Revival,Have You Ever Seen The Rain,Pendulum,1970-12-07,"['album rock', 'classic rock', 'country rock', 'rock', 'roots rock', 'southern rock', 'swamp rock']",160333.0,73.0,0.743,0.47,0.0,-13.154000000000002,1.0,0.029,0.0936,3.15e-05,0.18600000000000005,0.89,116.122,4.0
Richard Clayderman,Unchained Melody - Gounod,The Very Best of Richard Clayderman,2017-09-01,['easy listening'],186893.0,49.0,0.391,0.359,7.0,-12.479,1.0,0.0273,0.57,0.182,0.131,0.077,134.879,4.0
Joe Satriani,Rubina's Blue Sky Happiness,The Extremist,1992-07-21,"['album rock', 'hard rock', 'instrumental rock', 'metal guitar', 'neo classical metal', 'shred']",370426.0,36.0,0.489,0.527,4.0,-9.435,1.0,0.0247,0.00759,0.804,0.204,0.0846,96.429,4.0
Various Artists,The Beast - Digitally Remastered 95,Ultra-Lounge / Bachelor Pad Royale Volume Four,1996-01-01,[],152960.0,33.0,0.809,0.471,10.0,-12.647,0.0,0.106,0.132,0.8009999999999999,0.0917,0.665,97.223,4.0
Ivan Moravec,"Kinderszenen, Op. 15: No. 7 In F Major, Träumerei","Piano Recital: Bach, Mozart, and Schumann",1989-01-01,['classical piano'],186840.0,59.0,0.5,0.0123,5.0,-30.17,1.0,0.0712,0.995,0.954,0.0748,0.313,130.128,3.0
Steve Vai,"Boston Rain Melody - Bonus Track, Hey Hey",The Essential Steve Vai,2011-03-15,"['instrumental rock', 'metal guitar', 'neo classical metal', 'progressive metal', 'shred']",279800.0,14.0,0.534,0.726,11.0,-8.526,1.0,0.0283,0.0703,0.926,0.133,0.487,139.934,4.0
"Jim ""kimo"" West",Kohala No,Slack Key West,2005-06-23,"['hawaiian', 'slack-key guitar']",255146.0,38.0,0.527,0.222,9.0,-13.405,1.0,0.0368,0.913,0.934,0.174,0.338,80.971,4.0
Pawel Blaszczak,Returning To The Fortress,The Witcher (Original Game Soundtrack),2015-09-09,['video game music'],90746.0,31.0,0.172,0.242,11.0,-13.455,0.0,0.0358,0.843,0.974,0.12,0.0383,80.518,3.0
Various Artists,Today,If I Stay (Original Motion Picture Soundtrack) [Deluxe Version],2014-08-19,[],162466.0,40.0,0.478,0.416,3.0,-6.706,1.0,0.0245,0.552,0.0098,0.0816,0.43,82.985,4.0
Bee Gees,"Stayin' Alive - From ""saturday Night Fever"" Soundtrack",Greatest,1979-01-01,"['adult standards', 'disco', 'mellow gold', 'soft rock']",285373.0,79.0,0.703,0.826,10.0,-7.1789999999999985,0.0,0.0341,0.0322,0.00629,0.179,0.945,103.564,4.0
The Clientele,I Can’t Seem To Make You Mine,Strange Geometry,2005-10-11,"['c86', 'chamber pop', 'chamber psych', 'dream pop', 'freak folk', 'garage psych', 'indie pop', 'indie rock', 'lo-fi', 'melancholia', 'twee pop']",218853.0,30.0,0.31,0.388,4.0,-11.306,1.0,0.0299,0.391,0.0531,0.115,0.358,171.2,4.0
Chelsea Wolfe,Virginia Woolf Underwater (bonus Track),Unknown Rooms: A Collection of Acoustic Songs,2012-10-16,"['art pop', 'freak folk', 'gaian doom', 'sacramento indie']",262000.0,32.0,0.471,0.18600000000000005,1.0,-15.359000000000002,0.0,0.0321,0.758,0.284,0.262,0.0396,76.047,4.0
Mojave 3,When You're Drifting,Excuses for Travellers,2000-05-15,"['dream pop', 'nu gaze', 'slowcore']",361373.0,23.0,0.333,0.253,1.0,-14.666,1.0,0.027000000000000003,0.275,0.045,0.158,0.174,78.164,4.0
Pink Floyd,"The Doctor - (comfortably Numb) [the Wall Work In Progress, Pt. 2, 1979] [programme 1] [band Demo] [2011 Remastered Version]","The Doctor [(Comfortably Numb) [The Wall Work In Progress, Pt. 2, 1979] [Programme 1] [Band Demo] [2011 Remastered Version]]",2020-07-07,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",195466.0,35.0,0.523,0.3,11.0,-16.083,0.0,0.0339,0.116,1.91e-05,0.096,0.194,125.567,4.0
Joy Division,Love Will Tear Us Apart - 2020 Digital Remaster,Love Will Tear Us Apart,1980-06-01,"['alternative rock', 'art rock', 'dance rock', 'madchester', 'new wave', 'post-punk', 'rock', 'uk post-punk']",208453.0,65.0,0.527,0.923,2.0,-7.457999999999998,1.0,0.0379,0.000541,0.765,0.127,0.899,146.924,4.0
Joseph Vincent,Save My Love,Save My Love,2017-10-18,"['pop', 'viral pop']",197120.0,42.0,0.691,0.72,11.0,-6.349,0.0,0.0599,0.818,0.0,0.0974,0.789,91.911,4.0
Various Artists,Cinquo Dias,2000 and Space - The Mission Continues Vol. 1,2010-10-25,[],280000.0,12.0,0.732,0.7090000000000001,10.0,-10.839,0.0,0.0316,0.117,0.5710000000000001,0.193,0.918,132.023,4.0
Various Artists,Midnight - Feat. Trinah,Ladies Lounge,2009-12-18,[],305080.0,4.0,0.884,0.657,11.0,-7.676,0.0,0.064,0.511,0.44,0.0692,0.754,88.691,4.0
Various Artists,Alzir - Astropilot Remix,Café Goa,2006-12-01,[],410893.0,4.0,0.486,0.616,8.0,-12.019,0.0,0.0389,0.44,0.701,0.117,0.652,181.951,4.0
Bossa Cafe En Ibiza,Bullet - Lounge Cafe,Bossa Chillout Lounge Hotel: Luxury Grooves Edition,2014-09-17,['lounge house'],185581.0,33.0,0.58,0.4270000000000001,10.0,-14.198,0.0,0.0579,0.264,0.922,0.109,0.34,172.012,4.0
Ben Sowton,Heading For The Sunrise,"Purobeach, Vol. Cinque (Compiled By Ben Sowton & Boris Cantero)",2009,[],343733.0,6.0,0.434,0.546,2.0,-12.408,0.0,0.0345,0.7290000000000001,0.858,0.115,0.348,99.971,4.0
Various Artists,Fashionmista,Jockey Club Ibiza - Session 9,2012-04-20,[],374000.0,14.0,0.718,0.73,6.0,-7.75,0.0,0.0394,0.376,0.7190000000000001,0.142,0.882,120.015,4.0
Café Del Mar,How Does It Feel,Café del Mar 40th Anniversary,2020-08-21,['chill lounge'],299199.0,24.0,0.489,0.507,0.0,-12.152,1.0,0.0303,0.00267,0.805,0.107,0.541,174.076,4.0
Dj Slang,Mirage - Day Mix,"Spring Tube 5th Anniversary Compilation, Pt. 1 (Compiled and Mixed by DJ Slang)",2014-11-10,[],410014.0,0.0,0.732,0.66,2.0,-10.431,1.0,0.0458,0.0917,0.882,0.103,0.266,120.009,4.0
M83,Solitude - Felsmann + Tiley Reinterpretation,Solitude (Felsmann + Tiley Reinterpretation),2020-05-14,"['french shoegaze', 'metropopolis', 'neo-synthpop']",222354.0,44.0,0.3670000000000001,0.202,0.0,-11.342,1.0,0.0313,0.6679999999999999,0.145,0.109,0.0362,121.865,4.0
Stag.,I Think I'll Shout,Difference,2014-03-13,[],300000.0,0.0,0.403,0.648,8.0,-10.379,1.0,0.0337,0.285,0.0195,0.0848,0.632,129.971,4.0
Cloves,Better Now - Acoustic,Better Now (Acoustic),2017-02-03,['australian alternative pop'],234551.0,45.0,0.741,0.16399999999999998,11.0,-12.18,0.0,0.0334,0.924,0.000889,0.108,0.299,100.491,3.0
Maroon 5,Cold (feat. Future),Red Pill Blues (Deluxe),2018-06-15,"['pop', 'pop rock']",234308.0,64.0,0.693,0.7170000000000001,9.0,-6.346,0.0,0.107,0.14,0.0,0.0464,0.412,99.836,4.0
Jhameel,Pch (remix),Remix.,2018-03-28,['shimmer pop'],163826.0,21.0,0.362,0.57,8.0,-6.249,0.0,0.079,0.0369,5.37e-05,0.0729,0.256,172.77200000000005,3.0
Various Artists,White Water,The Narada Wilderness Collection,1990-01-01,[],282400.0,10.0,0.219,0.255,2.0,-15.265999999999998,0.0,0.0338,0.188,0.0005549999999999999,0.118,0.21600000000000005,84.411,4.0
Brandyn Burnette,Underneath (remix),State I'm In,2016-06-24,[],215572.0,23.0,0.691,0.528,3.0,-7.732,0.0,0.0534,0.0135,5.260000000000001e-05,0.134,0.472,107.891,4.0
Filous,Better Off (feat. Josh Roa & Bishøp),Dawn EP,2015-07-17,"['deep tropical house', 'tropical house']",259200.0,41.0,0.696,0.6759999999999999,4.0,-8.77,0.0,0.16,0.18600000000000005,1.53e-06,0.0842,0.3720000000000001,124.992,4.0
The Smashing Pumpkins,Bullet With Butterfly Wings - Remastered 2012,Mellon Collie And The Infinite Sadness (Deluxe Edition),1995,"['alternative metal', 'alternative rock', 'grunge', 'modern rock', 'permanent wave', 'pop rock', 'rock']",258466.0,72.0,0.404,0.72,10.0,-9.18,0.0,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,4.0
Various Artists,Spectral,MrSuicideSheep Presents - Taking You Higher,2015-10-09,[],383569.0,19.0,0.8079999999999999,0.7120000000000001,10.0,-11.011,0.0,0.106,0.0289,0.334,0.115,0.0999,128.003,4.0
Tove Lo,Habits (stay High) - Hippie Sabotage Remix,Queen Of The Clouds,2014-01-01,"['dance pop', 'electropop', 'metropopolis', 'pop', 'pop rap', 'post-teen pop', 'swedish electropop', 'swedish pop', 'swedish synthpop']",258933.0,67.0,0.735,0.6859999999999999,4.0,-7.562,0.0,0.0366,0.00108,0.8740000000000001,0.0933,0.0656,121.011,4.0
Various Artists,Going Wrong - Acoustic Mix,Armada Lounge,2008-05-19,[],252173.0,20.0,0.469,0.468,4.0,-8.665,1.0,0.0355,0.207,0.000121,0.259,0.0725,131.895,4.0
Various Artists,Madari,"Best of Coke Studio @ MTV Season, 2",2012-12-07,[],463786.0,46.0,0.578,0.86,7.0,-5.448,0.0,0.0386,0.115,0.0,0.18,0.5920000000000001,113.074,4.0
Calvin Harris,Blame (feat. John Newman),Motion,2014-10-31,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'tropical house', 'uk dance']",212960.0,76.0,0.414,0.857,0.0,-4.078,0.0,0.0808,0.0287,0.00574,0.343,0.348,128.024,4.0
Adam Skorupa,Cave Theme,The Witcher 2: Assassins Of Kings (Enhanced Edition) [Original Game Soundtrack],2015-09-09,"['scorecore', 'video game music']",130909.0,30.0,0.53,0.304,7.0,-18.197,1.0,0.0307,0.17800000000000002,0.831,0.111,0.16,132.155,4.0
Marcin Przybyłowicz,Dead Man's Party,The Witcher 3: Wild Hunt - Hearts Of Stone (Original Game Soundtrack),2015-10-13,"['scorecore', 'video game music']",48700.0,41.0,0.73,0.423,1.0,-12.512,1.0,0.0434,0.0142,0.976,0.175,0.132,124.993,4.0
Marcin Przybyłowicz,Titans Of Infamy,The Witcher 3: Wild Hunt - Blood and Wine (Official Soundtrack),2016-06-01,"['scorecore', 'video game music']",98500.0,38.0,0.6779999999999999,0.8,2.0,-9.854,0.0,0.0367,0.344,0.949,0.158,0.17800000000000002,130.084,4.0
Jeff Johnson,Hymn Of The Cherubim,Hearts of Space: Universe 5,1999-04-20,[],455813.0,38.0,0.136,0.105,3.0,-22.091,0.0,0.037000000000000005,0.99,0.959,0.12,0.0326,75.842,4.0
Hammock,My Mind Was A Fog... My Heart Became A Bomb,Oblivion Hymns,2013-11-26,"['ambient worship', 'compositional ambient', 'focus', 'post-rock', 'space ambient']",323373.0,37.0,0.0881,0.438,0.0,-10.759,1.0,0.0458,0.465,0.949,0.0818,0.0366,73.23899999999998,4.0
Lights & Motion,We Only Have Forever (quiet),We Only Have Forever (Quiet),2017-05-05,"['atmospheric post-rock', 'cinematic post-rock', 'compositional ambient', 'focus', 'nordic post-rock', 'post-rock']",256718.0,40.0,0.292,0.0753,4.0,-23.476,1.0,0.0311,0.954,0.968,0.0774,0.0695,85.005,4.0
The Postal Service,The District Sleeps Alone Tonight - Remastered,Give Up (Deluxe 10th Anniversary Edition),2003-02-19,"['indie pop', 'indie rock', 'indietronica', 'modern rock', 'seattle indie']",283746.0,56.0,0.642,0.7559999999999999,0.0,-7.049,1.0,0.0466,0.275,0.0281,0.103,0.192,153.983,4.0
Gorillaz,Orchestral Intro (feat. Sinfonia Viva),Plastic Beach,2010-03-03,"['alternative hip hop', 'art pop']",69386.0,49.0,0.107,0.376,4.0,-12.342,1.0,0.0397,0.982,0.905,0.34700000000000003,0.0334,161.42,3.0
Jackson Taylor & The Sinners,Back On The Bottle (bonus Track),Aces 'N Eights,2009-06-23,"['roots americana', 'texas country']",193760.0,19.0,0.58,0.86,7.0,-5.1789999999999985,1.0,0.0684,0.0653,2.2e-05,0.214,0.888,164.019,4.0
Various Artists,Outlaws Ain't Wanted Anymore,Outlaws Still At Large!: The Music,2013-05-22,[],214013.0,21.0,0.629,0.821,7.0,-4.515,1.0,0.044,0.0718,0.0,0.305,0.905,117.401,4.0
Various Artists,Pastels,Then & Now,2015-02-16,[],247733.0,23.0,0.332,0.7809999999999999,6.0,-7.4060000000000015,0.0,0.0386,0.00998,0.18600000000000005,0.112,0.331,174.035,4.0
Nick Broadhurst,Little Lover - Instrumental,Thank You,2018-06-29,[],237338.0,25.0,0.299,0.373,4.0,-10.263,0.0,0.0456,0.383,0.847,0.0965,0.0353,91.952,4.0
A$ap Ferg,New Level (feat. Future),New Level (feat. Future),2015-12-18,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",267211.0,63.0,0.526,0.655,1.0,-4.208,0.0,0.326,0.0566,0.0,0.116,0.156,121.127,4.0
Various Artists,From Here,OWSLA Worldwide Broadcast,2016-01-29,[],203720.0,47.0,0.591,0.532,0.0,-7.508999999999999,1.0,0.226,0.338,0.883,0.359,0.254,171.957,4.0
Various Artists,Ghosts,The Twilight Saga: Breaking Dawn - Part 2 (Original Motion Picture Soundtrack),2012-11-09,[],224600.0,52.0,0.6459999999999999,0.297,11.0,-12.922,0.0,0.0304,0.919,0.0371,0.103,0.181,110.963,4.0
Two Door Cinema Club,"Eat That Up, Its Good For You",Tourist History,2010-02-17,"['indie pop', 'irish rock', 'modern alternative rock', 'modern rock', 'northern irish indie', 'rock']",225426.0,50.0,0.501,0.879,5.0,-5.364,1.0,0.0529,0.00267,0.00267,0.335,0.539,154.921,4.0
Various Artists,Alley Cat,Efter Skoletid Vol. 4,2018-08-20,[],150213.0,29.0,0.8370000000000001,0.26,0.0,-13.466,0.0,0.0402,0.84,0.6629999999999999,0.0874,0.505,112.273,4.0
French For Rabbits,Claimed By The Sea - Plan Remix,Claimed by the Sea (PLAN Remix),2012,"['nz folk', 'nz indie', 'wellington indie']",196000.0,30.0,0.514,0.412,5.0,-16.672,0.0,0.0402,0.0249,0.779,0.13699999999999998,0.222,119.951,4.0
Markus Schulz,Fears - Acoustic Version,Watch the World,2016-04-29,"['edm', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",201748.0,37.0,0.227,0.266,7.0,-14.368,1.0,0.0318,0.8290000000000001,0.916,0.368,0.135,86.885,5.0
The Mission Creeps,Any Good Zombie,Midnight Blood,2013-05-10,[],174893.0,0.0,0.434,0.856,6.0,-5.9270000000000005,0.0,0.0421,0.000279,0.0248,0.0902,0.476,82.094,4.0
Ryan Hemsworth,Wait (feat. Keaton Henson & Mitski),Wait (feat. Keaton Henson & Mitski),2016-07-13,"['indie r&b', 'vapor twitch']",205043.0,22.0,0.5539999999999999,0.443,5.0,-12.253,0.0,0.0984,0.879,0.000443,0.118,0.442,114.616,4.0
William Fitzsimmons,Let You Break (feat. Julia Stone),Gold In the Shadow,2011-02-15,"['acoustic pop', 'indie folk', 'neo mellow']",202560.0,20.0,0.647,0.409,4.0,-11.869000000000002,1.0,0.124,0.853,0.0126,0.0881,0.488,88.01299999999998,4.0
Odesza,Say My Name (feat. Zyra) - Ganz Remix,Say My Name Remixes,2014-10-13,"['chillwave', 'ninja']",266277.0,35.0,0.51,0.585,6.0,-8.947000000000003,0.0,0.0493,0.00855,0.00352,0.149,0.493,137.19799999999998,4.0
Mr. Probz,Waves - Robin Schulz Radio Edit,Waves (Robin Schulz Radio Edit),2014-02-07,"['dutch hip hop', 'tropical house']",208133.0,79.0,0.8290000000000001,0.51,5.0,-9.334,0.0,0.0369,0.00821,0.0014,0.0829,0.45,119.993,4.0
Various Artists,The Last Stand - Original Mix,Chillout Winter Essentials 2016,2016-02-01,[],524750.0,8.0,0.236,0.429,2.0,-9.811,1.0,0.0314,0.026,0.264,0.0919,0.0359,63.219,3.0
Odesza,Memories That You Call (feat. Monsoonsiren) - Odesza & Golden Features Vip Remix,A Moment Apart (Deluxe Edition),2018-11-30,"['chillwave', 'ninja']",219506.0,59.0,0.636,0.575,10.0,-4.624,1.0,0.0315,0.0117,0.861,0.12,0.193,119.996,4.0
Jason Derulo,In My Head,Jason Derulo,2010-02-24,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",199026.0,66.0,0.762,0.748,0.0,-4.15,0.0,0.033,0.0266,0.0,0.348,0.851,110.009,4.0
Various Artists,Stargazer - Original Mix,"Adult Kids - ENM Classics, Vol. 1",2014-12-10,[],260575.0,5.0,0.505,0.392,6.0,-9.07,0.0,0.0474,0.59,4.57e-05,0.373,0.138,139.85399999999998,4.0
Ulrich Schnauss,Weightless Memories,Ulrich Schnauss and Jonas Munk,2011-07-18,"['ambient', 'electronica', 'german electronica', 'intelligent dance music', 'nu gaze', 'shoegaze']",375873.0,33.0,0.633,0.381,9.0,-13.137,0.0,0.0246,0.384,0.89,0.108,0.429,109.993,4.0
