name,album,artist,release_date,genres,length,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
John My Beloved,Carrie & Lowell,Sufjan Stevens,2015-03-31,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",304870,53,0.582,0.0715,7,-23.017,1,0.04,0.962,2.87e-06,0.139,0.235,120.053,3
Mythological Beauty,Capacity,Big Thief,2017-06-09,"['art pop', 'brooklyn indie', 'chamber pop', 'indie folk', 'indie pop', 'indie rock', 'small room', 'stomp and holler']",306760,53,0.629,0.579,10,-8.544,1,0.0255,0.301,0.22,0.116,0.475,106.673,4
Headless Horseman,"The Glow, Pt. 2",The Microphones,2001-09-11,"['alternative rock', 'anti-folk', 'freak folk', 'indie pop', 'indie rock', 'lo-fi', 'noise pop', 'olympia wa indie']",188640,47,0.596,0.174,0,-18.634,1,0.0691,0.962,0.0894,0.104,0.0748,100.08,4
Different State of Mind,A Different State of Mind,Kid Bloom,2016-12-02,"['indie garage rock', 'indie pop']",225531,59,0.658,0.393,11,-9.96,1,0.0363,0.715,0.209,0.173,0.74,141.037,4
Two Hearts and No Brain,Two Hearts and No Brain,Kane Strang,2017-06-30,"['dunedin indie', 'nz indie']",200388,39,0.582,0.377,7,-9.958,1,0.0283,0.18,0.000126,0.114,0.0657,78.003,4
Pointlessness,Virtue,The Voidz,2018-03-30,['modern alternative rock'],315426,39,0.263,0.632,6,-5.781,0,0.0393,0.128,0.106,0.0829,0.0523,129.988,4
Man Of Oil,Meeting Of The Waters,Animal Collective,2017-05-05,"['alternative dance', 'alternative rock', 'anti-folk', 'art pop', 'baltimore indie', 'chillwave', 'dance-punk', 'experimental pop', 'freak folk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'noise pop']",325155,58,0.633,0.565,11,-11.125,1,0.0614,0.856,0.00542,0.381,0.77,109.951,4
Bonedigger,Gist Is,Adult Jazz,2014-08-04,[],387386,38,0.336,0.301,1,-9.206,1,0.052,0.896,1.17e-05,0.343,0.27,71.523,4
Check Please,Off (EP),Trash Panda,2016-09-05,['atlanta indie'],256926,36,0.539,0.41,11,-10.079,0,0.0338,0.672,0.0137,0.0768,0.3,83.03,4
No One There (feat. Julian Casablancas),Last Dance,Exhibition,2017-10-13,[],249502,40,0.692,0.746,8,-4.874,1,0.0407,0.0159,0.00135,0.109,0.942,125.015,4
What I Want,#1 Hit Single,Cende,2017-05-26,[],285029,33,0.385,0.895,7,-6.472,1,0.0487,0.0189,0.282,0.246,0.35,146.078,4
My Life in Art,Excuses for Travellers,Mojave 3,2000-05-15,"['dream pop', 'nu gaze', 'slowcore']",441173,39,0.483,0.244,7,-15.25,1,0.0319,0.323,0.625,0.113,0.119,102.577,4
Tripoli,Pinback,Pinback,1999,"['indie pop', 'indie rock']",270866,44,0.789,0.494,11,-8.643,0,0.0343,0.833,0.825,0.105,0.586,93.539,4
I Won't Hurt You,Part One,The West Coast Pop Art Experimental Band,1967,"['classic garage rock', 'folk rock', 'freakbeat', 'psychedelic rock']",144440,52,0.461,0.0972,9,-26.134,1,0.0402,0.97,0.114,0.112,0.774,130.691,4
You Lost Me There,Slide,George Clanton,2018-08-17,"['chillwave', 'escape room', 'future funk', 'hyperpop', 'indietronica', 'vaporwave']",363260,43,0.386,0.715,1,-6.68,1,0.035,0.000892,0.0772,0.0916,0.0878,162.138,4
Same Sun,In Mind,Real Estate,2017-03-17,"['chillwave', 'freak folk', 'indie pop', 'indie rock', 'indietronica', 'lo-fi', 'new jersey indie', 'noise pop', 'nu gaze']",197653,33,0.615,0.638,7,-5.378,1,0.0249,0.0575,0.00595,0.135,0.497,102.003,4
Vishnu <3,Bismillah,Peter Cat Recording Co.,2019-06-07,"['indian electronic', 'indian indie']",265453,34,0.415,0.219,11,-13.636,0,0.0475,0.36,0.288,0.203,0.0516,114.203,4
Peter Pan,Everything Now,Arcade Fire,2017-07-28,"['alternative dance', 'alternative rock', 'baroque pop', 'canadian indie', 'dance-punk', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'permanent wave', 'quebec indie', 'rock']",168893,50,0.693,0.814,8,-6.689,1,0.0392,0.25,0.000644,0.676,0.869,149.69,4
No Such Thing,Room For Squares,John Mayer,2001-08-16,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",231466,65,0.668,0.739,4,-4.919,1,0.0308,0.0383,0.0,0.13,0.571,131.918,4
No Such Thing,Room For Squares,John Mayer,2001-08-16,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",231466,65,0.668,0.739,4,-4.919,1,0.0308,0.0383,0.0,0.13,0.571,131.918,4
Darlin',Little Neon Limelight,Houndmouth,2015-03-17,"['deep new americana', 'indie folk', 'indie pop', 'indie rock', 'modern folk rock', 'modern rock', 'new americana', 'rock', 'stomp and holler']",258480,61,0.472,0.347,3,-8.011,1,0.0305,0.344,0.0379,0.101,0.363,116.904,3
Darlin',Little Neon Limelight,Houndmouth,2015-03-17,"['deep new americana', 'indie folk', 'indie pop', 'indie rock', 'modern folk rock', 'modern rock', 'new americana', 'rock', 'stomp and holler']",258480,61,0.472,0.347,3,-8.011,1,0.0305,0.344,0.0379,0.101,0.363,116.904,3
Les Dilettantes - Roosevelt Mix,In Technicolor Remixe,COMA,2013-10-07,['cologne electronic'],474366,33,0.795,0.63,0,-10.196,1,0.0873,0.0012,0.758,0.578,0.807,123.21,4
Heron Blue,April,Sun Kil Moon,2008-04-01,"['alternative rock', 'art pop', 'freak folk', 'indie rock', 'lo-fi', 'modern folk rock', 'slowcore', 'stomp and holler']",458000,44,0.559,0.204,0,-21.127,0,0.0298,0.965,0.294,0.102,0.0771,101.795,4
Putting Out the Fire,Vanilla World,Desert Poets Moving Company,2013-11-01,[],271357,0,0.548,0.555,11,-14.256,0,0.0465,0.257,9.87e-06,0.276,0.658,81.913,4
Putting Out the Fire,Vanilla World,Desert Poets Moving Company,2013-11-01,[],271357,0,0.548,0.555,11,-14.256,0,0.0465,0.257,9.87e-06,0.276,0.658,81.913,4
Mr. Driver,Arabia Mountain,Black Lips,2011-06-07,"['atlanta indie', 'garage pop', 'garage rock', 'indie garage rock', 'indie rock', 'neo-psychedelic', 'punk blues']",169560,22,0.519,0.893,10,-4.124,0,0.0499,0.0438,0.102,0.188,0.147,135.443,4
Micael,Son,Juana Molina,2006,"['argentine indie', 'electronica argentina', 'experimental pop', 'folktronica']",183653,17,0.512,0.522,7,-11.499,0,0.0278,0.778,0.461,0.0997,0.254,123.074,4
De Algun Instinto Animal,Wed 21,Juana Molina,2013-10-29,"['argentine indie', 'electronica argentina', 'experimental pop', 'folktronica']",242946,9,0.451,0.522,1,-10.934,1,0.0516,0.779,0.938,0.124,0.276,173.952,3
Dar (Qué Difícil),Un Día,Juana Molina,2008,"['argentine indie', 'electronica argentina', 'experimental pop', 'folktronica']",401840,13,0.806,0.325,1,-18.905,1,0.0482,0.819,0.934,0.0849,0.561,115.691,4
Cálculos y oráculos,Halo,Juana Molina,2017-05-05,"['argentine indie', 'electronica argentina', 'experimental pop', 'folktronica']",286560,18,0.277,0.0503,0,-19.775,1,0.0353,0.886,0.209,0.0945,0.152,100.93,4
Río Seco,Son,Juana Molina,2006,"['argentine indie', 'electronica argentina', 'experimental pop', 'folktronica']",212320,12,0.628,0.315,8,-14.492,1,0.03,0.921,0.139,0.149,0.442,110.067,4
Wed 21,Wed 21,Juana Molina,2013-10-29,"['argentine indie', 'electronica argentina', 'experimental pop', 'folktronica']",197493,12,0.79,0.633,7,-9.016,1,0.0288,0.418,0.0235,0.0752,0.546,105.031,4
Lo Dejamos,Un Día,Juana Molina,2008,"['argentine indie', 'electronica argentina', 'experimental pop', 'folktronica']",451200,12,0.418,0.133,5,-27.414,1,0.0419,0.914,0.884,0.11,0.188,130.825,3
Sin dones,Halo,Juana Molina,2017-05-05,"['argentine indie', 'electronica argentina', 'experimental pop', 'folktronica']",341116,21,0.703,0.616,7,-10.861,1,0.0347,0.69,0.81,0.101,0.191,113.995,4
Salvese Quien Pueda,Tres Cosas,Juana Molina,2002,"['argentine indie', 'electronica argentina', 'experimental pop', 'folktronica']",358173,13,0.461,0.123,8,-19.748,1,0.0301,0.874,0.0822,0.0985,0.253,107.771,4
Ferocisimo,Wed 21,Juana Molina,2013-10-29,"['argentine indie', 'electronica argentina', 'experimental pop', 'folktronica']",203226,12,0.642,0.641,1,-13.082,0,0.0415,0.887,0.692,0.103,0.843,160.035,4
Los Hongos de Marosa,Un Día,Juana Molina,2008,"['argentine indie', 'electronica argentina', 'experimental pop', 'folktronica']",447720,14,0.642,0.5,10,-14.101,1,0.0375,0.884,0.971,0.307,0.503,139.952,4
Un Dia Punk,Forfun,Juana Molina,2019-10-25,"['argentine indie', 'electronica argentina', 'experimental pop', 'folktronica']",252167,17,0.294,0.823,7,-7.613,1,0.0441,0.178,0.575,0.145,0.156,179.067,4
Vive Solo,Un Día,Juana Molina,2008,"['argentine indie', 'electronica argentina', 'experimental pop', 'folktronica']",358213,15,0.568,0.311,0,-15.455,1,0.0264,0.277,0.861,0.11,0.184,153.42,1
Hott,Hott,KOPPS,2018-02-09,"['gauze pop', 'rochester ny indie']",219853,31,0.711,0.546,10,-6.522,1,0.0314,0.00829,0.000205,0.0834,0.561,100.992,4
The Springsteen Implosion,Breach,The Kissaway Trail,2013-08-20,['danish rock'],230562,2,0.391,0.898,5,-5.284,1,0.0373,0.138,0.618,0.18,0.537,85.014,4
Pit of the Peach,Death of the Neon,String Machine,2019-08-01,['pittsburgh indie'],327499,6,0.421,0.755,7,-7.234,1,0.035,0.0418,0.0949,0.283,0.209,127.135,4
"Un Soir, Un Chien",The Trip,Laetitia Sadier,2010-09-21,['dream pop'],290320,32,0.665,0.722,6,-6.663,1,0.0385,0.142,0.48,0.0932,0.897,100.02,4
Recharge & Revolt,Raven in the Grave,The Raveonettes,2011-04-04,"['dance-punk', 'danish alternative rock', 'danish rock', 'modern dream pop', 'nu gaze']",323973,37,0.399,0.933,8,-1.215,1,0.0414,0.0245,0.0619,0.0659,0.719,136.953,4
The River,The River,Goth Babe,2020-02-28,"['indie garage rock', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'vapor soul']",232000,53,0.424,0.775,9,-8.333,1,0.0725,0.0384,0.00106,0.0744,0.344,120.089,4
The River,The River,Goth Babe,2020-02-28,"['indie garage rock', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'vapor soul']",232000,53,0.424,0.775,9,-8.333,1,0.0725,0.0384,0.00106,0.0744,0.344,120.089,4
The River,The River,Goth Babe,2020-02-28,"['indie garage rock', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'vapor soul']",232000,53,0.424,0.775,9,-8.333,1,0.0725,0.0384,0.00106,0.0744,0.344,120.089,4
A Grapefruit In The World Of Park,Where Stalks The Sandman,Various Artists,2001,[],727386,5,0.175,0.0657,7,-27.987,1,0.0494,0.979,0.851,0.0837,0.0225,85.469,4
Hibernation,Hibernation,brillion.,2020-02-25,[],185948,40,0.411,0.205,10,-19.026,1,0.0863,0.803,0.959,0.0865,0.0652,67.844,4
Hibernation,Hibernation,brillion.,2020-02-25,[],185948,40,0.411,0.205,10,-19.026,1,0.0863,0.803,0.959,0.0865,0.0652,67.844,4
Sanctuary,Songs of the Sun,David Ross Lawn,2018-01-26,[],127013,20,0.406,0.00751,2,-30.945,1,0.04,0.993,0.914,0.0846,0.278,91.062,4
A White Stone,The Hour,Lee McDerment,2011-09-29,[],303463,18,0.344,0.103,0,-19.382,1,0.0412,0.985,0.926,0.119,0.0916,74.202,4
City of Lights,The Orbiting Human Circus,The Music Tapes,2017-02-10,"['e6fi', 'experimental pop', 'laboratorio', 'lo-fi']",299062,36,0.154,0.699,0,-9.379,1,0.0443,0.932,0.655,0.158,0.194,155.309,4
Need 2,Everything So Far,Pinegrove,2015-10-15,"['indie folk', 'indie rock', 'new jersey indie', 'small room']",191796,34,0.552,0.634,1,-8.302,0,0.0261,0.00994,0.202,0.0798,0.213,76.557,4
MIROH,Clé 1 : MIROH,Stray Kids,2019-03-25,"['k-pop', 'k-pop boy group']",207617,71,0.563,0.979,9,-3.104,1,0.104,0.00911,0.0,0.249,0.503,126.063,4
Let's Kill Tonight,Vices & Virtues,Panic! At The Disco,2011-03-18,"['baroque pop', 'emo', 'modern rock', 'pop punk']",213520,62,0.455,0.867,9,-3.445,0,0.151,0.00428,5.01e-05,0.0998,0.29,185.977,4
Wild Guess,Ex-Directory,Spector,2018-03-09,"['english indie rock', 'shimmer pop']",162293,38,0.682,0.591,3,-6.504,1,0.031,0.0451,0.00963,0.102,0.582,115.589,4
Take Your Shot - Live @ Islington Assembly Hall,Where We Stood (In Concert),The Pineapple Thief,2017-09-08,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",276894,17,0.542,0.567,2,-10.516,0,0.0412,0.0478,0.00782,0.938,0.376,134.944,4
Take Your Shot - Live @ Islington Assembly Hall,Where We Stood (In Concert),The Pineapple Thief,2017-09-08,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",276894,17,0.542,0.567,2,-10.516,0,0.0412,0.0478,0.00782,0.938,0.376,134.944,4
"Ooh La - Acoustic / Live At Abbey Road, 2005","Inside In / Inside Out (Acoustic / Live At Abbey Road, 2005)",The Kooks,2006-01-30,"['brighton indie', 'indie pop', 'modern rock', 'rock']",202506,29,0.58,0.642,9,-6.989,0,0.0463,0.82,0.0,0.724,0.702,151.909,4
It Will Rain,The Twilight Saga: Breaking Dawn - Part 1 (Original Motion Picture Soundtrack),Various Artists,2011-11-04,[],257720,67,0.576,0.835,2,-6.826,1,0.0486,0.337,0.0,0.082,0.476,150.017,4
Thank You - Live,Live in New York City,Blackfield,2007,"['neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",297026,14,0.338,0.167,7,-16.102,1,0.0286,0.903,9.39e-06,0.884,0.125,89.507,4
Thank You - Live,Live in New York City,Blackfield,2007,"['neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",297026,14,0.338,0.167,7,-16.102,1,0.0286,0.903,9.39e-06,0.884,0.125,89.507,4
Rave Love,Rave Love,Silent Rider,2014-07-29,[],264228,16,0.621,0.45,0,-9.281,0,0.032,0.272,0.000896,0.281,0.312,87.95,4
101,Okay for You,The Weekend Run Club,2018-09-29,[],229416,5,0.579,0.733,2,-5.942,1,0.0273,0.0315,0.0102,0.277,0.436,130.038,4
101,Okay for You,The Weekend Run Club,2018-09-29,[],229416,5,0.579,0.733,2,-5.942,1,0.0273,0.0315,0.0102,0.277,0.436,130.038,4
West Coast,Nighttiming,Coconut Records,2007-04-17,"['indie pop', 'la indie', 'stomp and holler']",210106,59,0.532,0.597,10,-6.109,1,0.0261,0.464,0.000123,0.0643,0.345,80.031,1
West Coast,Nighttiming,Coconut Records,2007-04-17,"['indie pop', 'la indie', 'stomp and holler']",210106,59,0.532,0.597,10,-6.109,1,0.0261,0.464,0.000123,0.0643,0.345,80.031,1
West Coast,Nighttiming,Coconut Records,2007-04-17,"['indie pop', 'la indie', 'stomp and holler']",210106,59,0.532,0.597,10,-6.109,1,0.0261,0.464,0.000123,0.0643,0.345,80.031,1
West Coast,Nighttiming,Coconut Records,2007-04-17,"['indie pop', 'la indie', 'stomp and holler']",210106,59,0.532,0.597,10,-6.109,1,0.0261,0.464,0.000123,0.0643,0.345,80.031,1
Drawn to the Blood - Live,Carrie & Lowell Live,Sufjan Stevens,2017-04-28,"['baroque pop', 'chamber pop', 'freak folk', 'indie folk', 'singer-songwriter']",267169,26,0.36,0.645,10,-10.072,0,0.0564,0.365,0.772,0.956,0.0388,123.995,4
Wake Me,Strange Desire,Bleachers,2014-07-14,"['double drumming', 'indie pop', 'indie poptimism', 'indietronica', 'modern alternative rock', 'modern rock', 'pop', 'pop rock', 'rock']",163880,57,0.818,0.374,1,-10.666,0,0.0459,0.0951,0.0139,0.217,0.457,117.956,4
Wake Me,Strange Desire,Bleachers,2014-07-14,"['double drumming', 'indie pop', 'indie poptimism', 'indietronica', 'modern alternative rock', 'modern rock', 'pop', 'pop rock', 'rock']",163880,57,0.818,0.374,1,-10.666,0,0.0459,0.0951,0.0139,0.217,0.457,117.956,4
Wake Me,Strange Desire,Bleachers,2014-07-14,"['double drumming', 'indie pop', 'indie poptimism', 'indietronica', 'modern alternative rock', 'modern rock', 'pop', 'pop rock', 'rock']",163880,57,0.818,0.374,1,-10.666,0,0.0459,0.0951,0.0139,0.217,0.457,117.956,4
Wake Me,Strange Desire,Bleachers,2014-07-14,"['double drumming', 'indie pop', 'indie poptimism', 'indietronica', 'modern alternative rock', 'modern rock', 'pop', 'pop rock', 'rock']",163880,57,0.818,0.374,1,-10.666,0,0.0459,0.0951,0.0139,0.217,0.457,117.956,4
Wake Me,Strange Desire,Bleachers,2014-07-14,"['double drumming', 'indie pop', 'indie poptimism', 'indietronica', 'modern alternative rock', 'modern rock', 'pop', 'pop rock', 'rock']",163880,57,0.818,0.374,1,-10.666,0,0.0459,0.0951,0.0139,0.217,0.457,117.956,4
Cascade,Visions,Ryan Helsing,2014-07-09,[],276279,33,0.574,0.662,11,-8.878,0,0.0459,0.647,0.857,0.119,0.179,172.028,4
Tompkins Square Park,Wilder Mind,Mumford & Sons,2015-05-04,"['modern folk rock', 'modern rock', 'stomp and holler', 'uk americana']",311626,54,0.462,0.753,2,-8.019,0,0.0495,0.0129,0.0338,0.146,0.424,161.795,4
You Found Me,The Fray,The Fray,2009-02-02,"['modern rock', 'neo mellow', 'piano rock', 'pop', 'pop rock']",241853,75,0.338,0.803,8,-5.412,0,0.0413,0.0187,0.0,0.136,0.4,151.994,4
Coastline,Wanderlust,Hollow Coves,2017-02-03,"['indie anthem-folk', 'indie folk', 'indiecoustica', 'stomp and holler']",233973,68,0.67,0.496,2,-11.23,1,0.0277,0.627,0.00325,0.0584,0.427,100.17,4
Raider II - Live,Get All You Deserve (Live),Steven Wilson,2012-09-21,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",1562280,13,0.269,0.451,5,-13.869,1,0.0601,0.0381,0.395,0.825,0.0476,135.947,3
Abandoner - Live,Get All You Deserve (Live),Steven Wilson,2012-09-21,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",303120,13,0.504,0.339,4,-15.348,0,0.0348,0.38,0.438,0.956,0.0913,153.941,4
Abandoner - Live,Get All You Deserve (Live),Steven Wilson,2012-09-21,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",303120,13,0.504,0.339,4,-15.348,0,0.0348,0.38,0.438,0.956,0.0913,153.941,4
Love Is a Bitch,Love Is a Bitch,Two Feet,2017-05-19,"['indie poptimism', 'modern rock']",181466,76,0.532,0.178,9,-9.754,0,0.0541,0.614,0.14,0.0985,0.103,149.879,3
I Feel Like I'm Drowning,A 20 Something Fuck,Two Feet,2018-10-05,"['indie poptimism', 'modern rock']",185520,76,0.717,0.577,8,-5.436,1,0.0491,0.708,0.00428,0.0899,0.235,104.927,3
Broadripple Is Burning,Not Animal,Margot & The Nuclear So And So's,2008-10-07,"['dreamo', 'indie pop', 'indy indie', 'stomp and holler']",273173,54,0.607,0.43,9,-6.778,1,0.0251,0.105,0.0,0.106,0.289,128.398,4
Melt,Collecture,Wannabe Jalva,2014-10-15,['novo rock gaucho'],287571,37,0.637,0.642,4,-6.863,0,0.0272,0.25,0.0883,0.0981,0.341,81.994,4
Reflection,Hollow Knight (Original Soundtrack),Christopher Larkin,2017-02-10,"['indie game soundtrack', 'oceania soundtrack', 'video game music']",99138,50,0.153,0.158,2,-18.861,0,0.0352,0.942,0.965,0.352,0.0373,80.318,4
Rollin' On,LOVELY SUNDAY,The Chairs,2018-06-29,['chinese indie'],234599,45,0.687,0.556,5,-9.366,1,0.0286,0.414,0.0189,0.182,0.517,103.907,4
Easier Said,Human Ceremony,Sunflower Bean,2016-02-05,['modern power pop'],208229,42,0.507,0.9,8,-4.226,0,0.036,0.29,0.374,0.154,0.663,155.072,4
Spiderwebs,The Good Soldier,Postcards,2020-01-03,['lebanese indie'],140337,13,0.379,0.779,6,-5.5,0,0.0415,0.15,0.001,0.236,0.509,146.993,4
Wolfcat,Wolfcat,Still Woozy,2017-08-31,"['bedroom pop', 'indie pop', 'modern rock', 'oakland indie']",174221,63,0.662,0.48,2,-12.58,1,0.0542,0.749,0.000314,0.118,0.669,134.944,3
Time To Rest Your Weary Head,Djesse Vol. 2,Jacob Collier,2019-07-19,"['indie soul', 'uk alternative pop']",369426,50,0.378,0.0893,6,-21.688,1,0.0652,0.855,0.00192,0.165,0.142,79.021,1
OK,OK,Wallows,2020-03-20,"['indie pop', 'modern rock', 'rock']",193293,75,0.72,0.625,7,-6.274,1,0.0362,0.0112,0.0076,0.0999,0.818,102.006,4
X-Ray,IV,Blackfield,2013-08-26,"['neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",156939,22,0.452,0.397,5,-8.717,1,0.0284,0.452,0.429,0.0798,0.382,135.033,4
Subterranean Homesick Alien - Remastered,OK Computer OKNOTOK 1997 2017,Radiohead,2017-06-23,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",269093,47,0.326,0.636,0,-7.092,1,0.0286,0.0261,0.00512,0.108,0.256,149.632,3
The Girl In The Yellow Dress,Rattle That Lock (Deluxe),David Gilmour,2015-09-18,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'rock', 'symphonic rock']",325653,50,0.576,0.169,10,-17.309,0,0.0297,0.821,1.36e-06,0.0896,0.258,71.869,4
Running Red Lights (feat. Rivers Cuomo & Pink Siifu),Running Red Lights (feat. Rivers Cuomo & Pink Siifu),The Avalanches,2020-03-18,"['alternative dance', 'australian alternative rock', 'australian dance', 'big beat', 'collage pop', 'electronica', 'indietronica', 'new rave', 'psychedelic hip hop']",279613,62,0.672,0.684,2,-6.084,1,0.0235,0.258,0.0,0.393,0.664,100.51,4
Young Folks,Writer's Block,Peter Bjorn and John,2007-02-20,"['alternative dance', 'baroque pop', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'swedish alternative rock', 'swedish indie pop']",279026,64,0.701,0.815,0,-5.995,1,0.038,0.0172,0.000627,0.0969,0.67,138.142,4
The Flu,The Lamb,Lala Lala,2018-09-28,"['indie garage rock', 'indie punk', 'indie rock']",153560,28,0.64,0.649,2,-9.155,1,0.0273,0.885,0.134,0.288,0.519,130.123,4
Just Like Honey - Live,Psychocandy - Barrowlands Live,The Jesus and Mary Chain,2015-07-31,"['alternative rock', 'art rock', 'dance rock', 'new wave', 'noise pop', 'nu gaze', 'post-punk', 'punk', 'rock', 'scottish indie', 'shoegaze', 'uk post-punk']",213366,18,0.492,0.831,9,-5.63,1,0.0441,0.126,0.344,0.961,0.353,119.988,4
Boys,Boys,Charli XCX,2017-07-26,"['candy pop', 'dance pop', 'electropop', 'escape room', 'metropopolis', 'pop', 'post-teen pop', 'uk pop']",162585,68,0.867,0.545,2,-5.192,1,0.0625,0.0646,0.000289,0.0505,0.525,139.943,4
Cloudley,Quantum Field,Pogo,2018-12-28,['plunderphonics'],210226,36,0.558,0.507,8,-11.347,1,0.036,0.82,0.929,0.106,0.377,179.982,4
Jesse,Vessel,Frankie Cosmos,2018-03-30,"['bedroom pop', 'indie garage rock', 'indie pop', 'indie rock']",168928,41,0.533,0.627,9,-7.606,1,0.0344,0.352,5.66e-05,0.12,0.357,123.841,4
Adeleine,Somebody Else's Song,Water From Your Eyes,2019-10-25,['small room'],256461,13,0.652,0.795,11,-8.763,0,0.0376,0.284,0.625,0.128,0.969,81.933,4
Adeleine,Somebody Else's Song,Water From Your Eyes,2019-10-25,['small room'],256461,13,0.652,0.795,11,-8.763,0,0.0376,0.284,0.625,0.128,0.969,81.933,4
