name,playcount,listeners,mbid,url,streamable,tags
Sea Wolf,7147641,532256,81be1ffb-da44-4449-abdb-40d5b34192f9,https://www.last.fm/music/Sea+Wolf,0,"indie, singer-songwriter, indie pop"
Gomez,9038170,532053,5a9d5385-7a27-411d-8f88-3577af5ce704,https://www.last.fm/music/Gomez,0,"indie, alternative, seen live"
Ringo Starr,3735423,531905,300c4c73-33ac-4255-9d57-4e32627f5e13,https://www.last.fm/music/Ringo+Starr,0,"classic rock, rock, british"
Gloria Estefan,4612866,531905,becd8cc6-a453-4183-af88-dedaaec859a6,https://www.last.fm/music/Gloria+Estefan,0,"latin, pop, female vocalists"
Magic!,5225945,531856,53fa616a-e2b4-4982-bef8-6362b44054f0,https://www.last.fm/music/Magic%21,0,"reggae, pop, Canadian"
Inner Circle,3298100,531728,0a5c92c7-4aa7-4324-82ab-8e8e733507cb,https://www.last.fm/music/Inner+Circle,0,"reggae, jamaican, ska"
Eartha Kitt,2743269,531508,02b4a39e-04c0-4eb7-a0eb-c919f3d14154,https://www.last.fm/music/Eartha+Kitt,0,"jazz, female vocalists, soul"
"Albert Hammond, Jr.",9907676,531351,a0498514-c21c-4e85-8dbf-a1b92374a06b,"https://www.last.fm/music/Albert+Hammond,+Jr.",0,"indie rock, indie, seen live"
Paul Weller,9360814,531007,c4406045-e640-4cfe-8b88-4732cce314d4,https://www.last.fm/music/Paul+Weller,0,"rock, singer-songwriter, british"
Kid Ink,7056195,530481,60614320-9caf-4ae4-bded-7140672fdf8a,https://www.last.fm/music/Kid+Ink,0,"Hip-Hop, rap, west coast"
Quincy Jones,4155147,530295,5803c81e-739a-4057-9a5c-cf84e55db630,https://www.last.fm/music/Quincy+Jones,0,"jazz, soul, funk"
The Pains of Being Pure at Heart,14329876,530020,46f4e349-ddec-4131-9367-91b630a821d0,https://www.last.fm/music/The+Pains+of+Being+Pure+at+Heart,0,"shoegaze, indie pop, dream pop"
Kimya Dawson,10781322,529963,ba99a190-6065-4930-be3d-55ecc48e365d,https://www.last.fm/music/Kimya+Dawson,0,"indie, anti-folk, singer-songwriter"
Nils Frahm,14661089,529839,d03a54bc-6e07-4c04-a8d4-7fbf2bd07a01,https://www.last.fm/music/Nils+Frahm,0,"piano, ambient, contemporary classical"
Yael Naim,5835270,529605,def226b0-7990-4b38-ab1a-7740461844dc,https://www.last.fm/music/Yael+Naim,0,"female vocalists, indie, folk"
Cutting Crew,3138547,529467,2aa79fa9-7ac0-443b-b250-18d67227a1cb,https://www.last.fm/music/Cutting+Crew,0,"80s, new wave, pop"
Klaus Badelt,9649900,529158,74ba575f-3420-4d62-8e48-ac473d3c4282,https://www.last.fm/music/Klaus+Badelt,0,"Soundtrack, instrumental, Classical"
Sergei Prokofiev,4699272,528729,e5423437-896b-4b8f-b792-5def0dd30001,https://www.last.fm/music/Sergei+Prokofiev,0,"Classical, russian, contemporary classical"
Chiodos,18406897,528717,b755836a-0cb6-4577-a678-55a5a6402d70,https://www.last.fm/music/Chiodos,0,"post-hardcore, screamo, hardcore"
Kyuss,25560952,528708,ea0f2a37-7007-4217-a812-396227f5013a,https://www.last.fm/music/Kyuss,0,"Stoner Rock, desert rock, stoner"
Dmitri Shostakovich,5381452,528317,519dd32e-8f30-4380-8826-7aa99169e1bb,https://www.last.fm/music/Dmitri+Shostakovich,0,"Classical, russian, contemporary classical"
Descendents,21920683,528306,f035837e-4117-438d-a524-cacf43500e68,https://www.last.fm/music/Descendents,0,"punk, punk rock, hardcore punk"
Vanilla Ice,2164518,528243,2d5583be-aafd-41ec-addd-df85913855ef,https://www.last.fm/music/Vanilla+Ice,0,"rap, Hip-Hop, 90s"
DevilDriver,21373387,527771,1aded574-9e16-4648-861a-24fd6f1c309e,https://www.last.fm/music/DevilDriver,0,"metalcore, groove metal, metal"
The Sisters of Mercy,18025266,527715,553d8166-27b0-49fe-b8e4-89a984e2c375,https://www.last.fm/music/The+Sisters+of+Mercy,0,"Gothic Rock, post-punk, Gothic"
Embrace,6080881,527320,9f4a1197-354b-4f37-90e4-7360b122937d,https://www.last.fm/music/Embrace,0,"britpop, indie, emo"
Big K.R.I.T.,11046138,527296,7e966957-9b0b-4e19-b8a0-4206535d8052,https://www.last.fm/music/Big+K.R.I.T.,0,"Hip-Hop, rap, Southern Hip Hop"
Migos,15272430,527088,0221734a-35a8-40f7-b5c5-2f61a200bc7c,https://www.last.fm/music/Migos,0,"Hip-Hop, trap, rap"
Billy Ocean,3635613,526206,0e422e91-a42a-4b4d-8413-9baff67350f2,https://www.last.fm/music/Billy+Ocean,0,"80s, pop, soul"
Morphine,20624815,525953,42689657-cbec-4f66-a9ed-80f939ea23ed,https://www.last.fm/music/Morphine,0,"jazz, alternative, rock"
Ramin Djawadi,25429263,525634,f089f636-6b85-4e0e-a192-0d30ed2b44d1,https://www.last.fm/music/Ramin+Djawadi,0,"Soundtrack, instrumental, composer"
Eric Church,7584928,524805,15856215-cc51-4423-879c-9ac955ccb11a,https://www.last.fm/music/Eric+Church,0,"country, modern country, eric church"
Randy Newman,6705825,524596,da7bb7d8-557d-4635-9ca1-e6e985525bd5,https://www.last.fm/music/Randy+Newman,0,"singer-songwriter, piano, Soundtrack"
Ani DiFranco,14522750,524317,a7bdc71f-697a-45d9-92b2-a01fbbe50272,https://www.last.fm/music/Ani+DiFranco,0,"folk, singer-songwriter, female vocalists"
Kenny Rogers,4465354,524219,c3d14b41-a48d-488f-bfed-ce0597bb0b1f,https://www.last.fm/music/Kenny+Rogers,0,"country, classic country, kenny rogers"
The Heavy,8903176,524053,ea99eec5-bd72-4b4f-86e4-54c5a34f7e10,https://www.last.fm/music/The+Heavy,0,"funk, soul, indie"
Accept,15130886,524026,41f4d85a-0bd7-4602-a3e3-8c47f36efb0a,https://www.last.fm/music/Accept,0,"heavy metal, hard rock, metal"
Chance the Rapper,24036250,523980,373a4c98-a46b-48e4-86ec-f6ca65b4f438,https://www.last.fm/music/Chance+the+Rapper,0,"Hip-Hop, rap, hip hop"
Diddy - Dirty Money,3567220,523917,480cdd78-e54e-4518-9ec9-572a62d7e1e1,https://www.last.fm/music/Diddy+-+Dirty+Money,0,"Hip-Hop, rnb, rap"
Alesana,19300968,523700,1079b087-a5b3-4a07-abbc-88043ceda334,https://www.last.fm/music/Alesana,0,"post-hardcore, screamo, emocore"
Dead Can Dance,30504696,523351,ccda046a-2674-4f7d-97e6-f23d6c156432,https://www.last.fm/music/Dead+Can+Dance,0,"ambient, ethereal, darkwave"
Youth Lagoon,12015790,523238,4a18722d-5a98-41c8-9e86-814afbffc704,https://www.last.fm/music/Youth+Lagoon,0,"dream pop, Lo-Fi, indie"
Gil Scott-Heron,8425463,522830,b5b89643-c488-4f39-a302-25cab31084a5,https://www.last.fm/music/Gil+Scott-Heron,0,"soul, funk, jazz"
Evans Blue,8760999,522729,7c1e7bfd-3566-4833-b1ba-76f074c8772a,https://www.last.fm/music/Evans+Blue,0,"alternative rock, rock, hard rock"
Hercules and Love Affair,9299177,522721,d5e52d8c-c227-4387-9f86-100ab5432fc8,https://www.last.fm/music/Hercules+and+Love+Affair,0,"electronic, Disco, seen live"
J.J. Cale,9176889,522156,4b0be624-6b87-47e8-bbf0-588a2c6c0439,https://www.last.fm/music/J.J.+Cale,0,"blues, blues rock, singer-songwriter"
Johnny Mathis,3182584,521831,48896dee-a985-424d-9849-84802f7e79c9,https://www.last.fm/music/Johnny+Mathis,0,"oldies, pop, 60s"
Colin Hay,5610959,521706,864d7069-57dc-45f6-b408-875b35106dd3,https://www.last.fm/music/Colin+Hay,0,"acoustic, singer-songwriter, indie"
Afroman,4002018,521578,8c332797-2784-45a7-9b5c-3b86f07a03de,https://www.last.fm/music/Afroman,0,"rap, Hip-Hop, reggae"
Guided by Voices,24008322,521432,6c85f4c3-026c-4c16-9a7c-f546f42ed0fb,https://www.last.fm/music/Guided+by+Voices,0,"Lo-Fi, indie rock, indie"
The Brian Jonestown Massacre,21590433,521351,381e8434-109a-439c-8acc-5d328359f2e0,https://www.last.fm/music/The+Brian+Jonestown+Massacre,0,"psychedelic, shoegaze, indie"
Donny Hathaway,3884497,521209,3f6ae36d-ffdb-40cf-98e6-8023cb1c41c9,https://www.last.fm/music/Donny+Hathaway,0,"soul, funk, jazz"
Fats Domino,4116855,520874,e787de5d-49e2-4b1f-9bde-1fd3a671b971,https://www.last.fm/music/Fats+Domino,0,"blues, rhythm and blues, rock n roll"
Crash Test Dummies,5263903,520858,afb8f901-d846-4c70-a898-59bc183d1da7,https://www.last.fm/music/Crash+Test+Dummies,0,"rock, alternative, Canadian"
Lil Jon & The East Side Boyz,3466147,520790,243c6f61-d83b-4459-bebd-5899df0da111,https://www.last.fm/music/Lil+Jon+&+The+East+Side+Boyz,0,"Crunk, rap, Hip-Hop"
The Unicorns,9402608,520619,603c5f9f-492a-4f21-9d6f-1642a5dbea2d,https://www.last.fm/music/The+Unicorns,0,"indie, indie pop, indie rock"
Wavves,18537197,520241,763cf642-45ad-42ed-a1c3-e977eaa3b260,https://www.last.fm/music/Wavves,0,"Lo-Fi, noise pop, noise rock"
Screaming Trees,6619345,519763,eda2c063-886b-4150-8665-2858fbeb737f,https://www.last.fm/music/Screaming+Trees,0,"Grunge, alternative rock, rock"
Blues Traveler,5123026,519668,6b28ecf0-94e6-48bb-aa2a-5ede325b675b,https://www.last.fm/music/Blues+Traveler,0,"blues, rock, blues rock"
Wax Tailor,11879307,519612,c24b47a1-2f52-44f3-a3c6-374dca844731,https://www.last.fm/music/Wax+Tailor,0,"trip-hop, downtempo, electronic"
Richard Marx,4366764,519560,e33c460f-011a-469a-b934-08932a3729c4,https://www.last.fm/music/Richard+Marx,0,"80s, pop, soft rock"
Soilwork,35927324,519433,d8d1b067-78bb-4db7-8f91-db2ff9a83ee5,https://www.last.fm/music/Soilwork,0,"Melodic Death Metal, metal, death metal"
Coal Chamber,7304097,519430,f3430779-bbec-437b-944d-1fbf45d2e786,https://www.last.fm/music/Coal+Chamber,0,"Nu Metal, metal, industrial"
Joan Osborne,3752652,519281,746916c9-fd36-44e6-823d-03185e596f58,https://www.last.fm/music/Joan+Osborne,0,"female vocalists, rock, singer-songwriter"
Grand Funk Railroad,5714936,518939,103241b0-6adf-4b4f-9cff-5c87459f61a4,https://www.last.fm/music/Grand+Funk+Railroad,0,"classic rock, hard rock, rock"
Can,13022154,518880,f3372768-06b5-4b1f-8f85-857dd758c42c,https://www.last.fm/music/Can,0,"krautrock, experimental, psychedelic"
Hatebreed,24148669,518664,40b7efb7-1268-4a80-b354-600afdcbe9e2,https://www.last.fm/music/Hatebreed,0,"hardcore, metalcore, seen live"
Flobots,8585997,517951,7892c869-1e2b-4b38-8540-4caff7dd2b49,https://www.last.fm/music/Flobots,0,"Hip-Hop, political, indie"
Craig Armstrong,7230481,517796,8f7bf43e-2a13-431a-a274-19e28965fe07,https://www.last.fm/music/Craig+Armstrong,0,"Soundtrack, instrumental, ambient"
Elvis Costello & The Attractions,8512993,517551,8a338e06-d182-46f2-bd16-30a09bc840ba,https://www.last.fm/music/Elvis+Costello+&+The+Attractions,0,"new wave, rock, singer-songwriter"
Prince & The Revolution,5020405,517274,cdc0fff7-54cf-4052-a283-319b648670fd,https://www.last.fm/music/Prince+&+The+Revolution,0,"funk, pop, rock"
Rick Springfield,3305735,516542,88543892-2eef-4a6a-a84c-5b8502b80421,https://www.last.fm/music/Rick+Springfield,0,"80s, rock, classic rock"
Mutemath,13260175,516406,6e855495-c063-4052-a26d-959c3f226c87,https://www.last.fm/music/Mutemath,0,"indie, alternative, experimental"
Alexandra Burke,5865697,516248,ed3d345c-20e1-4c26-8384-427c5ac58c38,https://www.last.fm/music/Alexandra+Burke,0,"pop, rnb, female vocalists"
Pierce The Veil,19919392,516061,8ed919fb-eaee-45a1-ba99-b3ede9ca5f1d,https://www.last.fm/music/Pierce+The+Veil,0,"post-hardcore, emocore, emo"
Marillion,17456949,516018,34466222-65e4-4766-8ed0-01b751fe96c7,https://www.last.fm/music/Marillion,0,"Progressive rock, rock, classic rock"
Bomfunk MC's,5063456,515821,5dfbf314-2052-4c3b-9a7a-5270fb3b2a55,https://www.last.fm/music/Bomfunk+MC%27s,0,"electronic, breakbeat, dance"
Sonny Rollins,4926418,515790,eb34b261-d9da-4ab4-abd3-34e7690d80ef,https://www.last.fm/music/Sonny+Rollins,0,"jazz, saxophone, bebop"
Danny Brown,26216991,515743,960afc67-9c21-46dd-9c7f-ff2b509e3150,https://www.last.fm/music/Danny+Brown,0,"Hip-Hop, rap, seen live"
Rae Sremmurd,10395120,515415,c78c3026-426b-4580-ab23-08490bb8b515,https://www.last.fm/music/Rae+Sremmurd,0,"Hip-Hop, rap, seen live"
Jazzanova,6592012,515345,b5a6ea29-3065-4869-ac66-a44002e55d4d,https://www.last.fm/music/Jazzanova,0,"jazz, chillout, acid jazz"
Bad Meets Evil,5522436,515193,87f27b14-cbd0-44ea-93a3-6fead5cb45e7,https://www.last.fm/music/Bad+Meets+Evil,0,"Hip-Hop, rap, Eminem"
Bachman-Turner Overdrive,3659055,515123,7a3b3f80-04b8-4968-b432-fbcd3f350716,https://www.last.fm/music/Bachman-Turner+Overdrive,0,"classic rock, rock, hard rock"
Midlake,11674908,514836,da90b5da-349e-4906-a0b4-805f5e46190d,https://www.last.fm/music/Midlake,0,"indie, seen live, indie rock"
Musiq,5569023,514208,01872118-3238-4f46-a849-26a0901a0da7,https://www.last.fm/music/Musiq,0,"soul, rnb, Neo-Soul"
Dimmu Borgir,33723121,514106,17167af8-c1da-45cc-bba2-9d23f068b7a3,https://www.last.fm/music/Dimmu+Borgir,0,"black metal, Symphonic Black Metal, melodic black metal"
Poets of the Fall,26959524,514102,482a5456-7d8a-4366-a2e9-6f38853df632,https://www.last.fm/music/Poets+of+the+Fall,0,"rock, alternative rock, finnish"
Dilated Peoples,7251986,513619,c71abd83-9d66-4c7b-9f0d-c9c36e85a955,https://www.last.fm/music/Dilated+Peoples,0,"Hip-Hop, rap, underground hip-hop"
Ian Brown,8068205,513309,182d5d8a-94c7-4ef4-8222-a1838353a37b,https://www.last.fm/music/Ian+Brown,0,"indie, britpop, alternative"
Rodrigo y Gabriela,11222455,513005,a8ed28e3-5c08-4448-b889-867483e251f5,https://www.last.fm/music/Rodrigo+y+Gabriela,0,"acoustic, instrumental, guitar"
Katatonia,58180716,512782,61ed9c9c-79eb-4e8f-8015-bd599ac0ab49,https://www.last.fm/music/Katatonia,0,"doom metal, Progressive metal, depressive rock"
Michael Bolton,4076330,512758,e8bee5d1-a3a5-4c1a-ada4-f1ca22101e84,https://www.last.fm/music/Michael+Bolton,0,"pop, soft rock, male vocalists"
The Blues Brothers,7461115,512363,7252abc2-dfc8-4aa6-889f-2d168b265403,https://www.last.fm/music/The+Blues+Brothers,0,"blues, rhythm and blues, soul"
Blank & Jones,7839795,511719,6606c527-376a-47b4-bb35-748d01e14f6d,https://www.last.fm/music/Blank+&+Jones,0,"trance, electronic, chillout"
Brian McKnight,4259787,511591,bf75ef89-7b4c-4771-ac43-4d5c10617190,https://www.last.fm/music/Brian+McKnight,0,"rnb, soul, Brian McKnight"
Count Basie,4752410,511376,0dbd6300-efdc-420b-857e-895e18fad317,https://www.last.fm/music/Count+Basie,0,"jazz, swing, Big Band"
CKY,10852564,511120,4ed35152-5207-4101-8904-6cb5d159b545,https://www.last.fm/music/CKY,0,"rock, hard rock, alternative rock"
Cursive,16617715,511020,c4153c51-b4ac-4183-beb3-c5dbfce39176,https://www.last.fm/music/Cursive,0,"indie, indie rock, seen live"
Death,34003599,510638,fbff9a95-e3f5-47ca-a747-e38e35b31fd8,https://www.last.fm/music/Death,0,"death metal, Technical Death Metal, progressive death metal"
We Came As Romans,15047758,510605,dc0da7d1-231c-4058-8e6e-1c0801848602,https://www.last.fm/music/We+Came+As+Romans,0,"post-hardcore, metalcore, screamo"
ZHU,7825445,510502,eca0569c-877e-4d72-a280-90581c2adfd5,https://www.last.fm/music/ZHU,0,"House, electronic, deep house"
Gigi D'Agostino,6808186,510278,57c1e5ea-e08f-413a-bcb1-f4e4b675bead,https://www.last.fm/music/Gigi+D%27Agostino,0,"dance, electronic, trance"
Gustav Mahler,4572601,509915,8d610e51-64b4-4654-b8df-064b0fb7a9d9,https://www.last.fm/music/Gustav+Mahler,0,"Classical, romantic, austrian"
The Guess Who,4244495,509494,4c567499-3a26-40e3-9471-20feb6c73767,https://www.last.fm/music/The+Guess+Who,0,"classic rock, rock, Canadian"
Wire,15684650,509328,7f2a8098-50e3-451c-8696-c5d9f64f4762,https://www.last.fm/music/Wire,0,"post-punk, punk, new wave"
Natalie Merchant,6034616,509170,ba03daa8-0a45-4432-881f-4de8e0e05305,https://www.last.fm/music/Natalie+Merchant,0,"female vocalists, singer-songwriter, folk"
Jens Lekman,16927845,509001,41aa2734-ec86-4197-a074-d44886e7da8d,https://www.last.fm/music/Jens+Lekman,0,"seen live, swedish, singer-songwriter"
Harry Gregson-Williams,11194030,508922,8974da95-e631-45aa-8fd7-aa0c2795f997,https://www.last.fm/music/Harry+Gregson-Williams,0,"Soundtrack, instrumental, Classical"
Junkie XL,6789453,508604,eb3f70ce-f226-428f-8d7f-046c8dbfd98f,https://www.last.fm/music/Junkie+XL,0,"electronic, big beat, dance"
The Orb,8004214,508556,42c14c80-bd17-47e4-9bb2-a35897638c4d,https://www.last.fm/music/The+Orb,0,"ambient, electronic, chillout"
Kat DeLuna,4670175,508353,ddd4c4bc-a4ae-4946-b59c-a86aea7fa4f0,https://www.last.fm/music/Kat+DeLuna,0,"rnb, pop, female vocalists"
Nonpoint,7949312,507882,f10177e4-b7f7-4e63-92b6-c805c6cc54d6,https://www.last.fm/music/Nonpoint,0,"Nu Metal, metal, hard rock"
GZA/Genius,10500940,507834,550cb78b-4995-4873-baea-76ef265531f5,https://www.last.fm/music/GZA%2FGenius,0,"Hip-Hop, rap, wu-tang"
Alan Silvestri,8234602,507779,f4c53778-e48d-4da4-9ddd-cc007f715d64,https://www.last.fm/music/Alan+Silvestri,0,"Soundtrack, instrumental, composer"
Bonnie 'Prince' Billy,15233606,507730,,https://www.last.fm/music/Bonnie+%27Prince%27+Billy,0,"folk, singer-songwriter, Alt-country"
Georges Bizet,3627522,507588,9bd20e6a-b41d-4983-a5b6-c0ff849fa235,https://www.last.fm/music/Georges+Bizet,0,"Classical, opera, romantic"
Joe Walsh,3430942,506915,c6f5969f-1f65-465c-8603-ec2d1e31e39d,https://www.last.fm/music/Joe+Walsh,0,"classic rock, rock, Southern Rock"
Asking Alexandria,37466316,506847,9d2fde91-4633-430d-87f0-2b9bbb7fa451,https://www.last.fm/music/Asking+Alexandria,0,"post-hardcore, metalcore, screamo"
Deerhoof,14291660,506838,11eabe0c-2638-4808-92f9-1dbd9c453429,https://www.last.fm/music/Deerhoof,0,"experimental, seen live, indie"
Melanie C,7347647,506691,25b509ef-48ad-461b-a0bc-94cdddb8c919,https://www.last.fm/music/Melanie+C,0,"pop, female vocalists, british"
Rhye,11086032,506421,aa914efa-d6cb-4816-906f-8edafb08418e,https://www.last.fm/music/Rhye,0,"soul, chillout, indie"
K'naan,6662429,506413,ee421ee4-f861-405d-8730-29cb512dfdbd,https://www.last.fm/music/K%27naan,0,"Hip-Hop, african, rap"
W.A.S.P.,16453587,506125,171cbc8f-8ab3-4aec-9916-f0bdbe26bb79,https://www.last.fm/music/W.A.S.P.,0,"heavy metal, hard rock, hair metal"
Aly & AJ,7319955,506119,fa4ad5f5-568e-498f-ba98-9ffc18e54ff3,https://www.last.fm/music/Aly+&+AJ,0,"pop, female vocalists, pop rock"
Saving Abel,4993849,505888,1c3c7d51-4679-476c-8cb0-580a35da018b,https://www.last.fm/music/Saving+Abel,0,"alternative rock, rock, hard rock"
Copeland,16729293,505729,f1bf6126-09a6-4577-b872-d7dd3274768b,https://www.last.fm/music/Copeland,0,"indie, emo, indie rock"
Cartel,12826248,505629,d7cf15b4-7712-4357-a531-fafde856c1cb,https://www.last.fm/music/Cartel,0,"pop punk, seen live, alternative"
Michael Kiwanuka,9814123,505628,11f570ff-44d9-4e9c-8812-e6d56103c5c1,https://www.last.fm/music/Michael+Kiwanuka,0,"soul, blues, singer-songwriter"
Josh Groban,9756605,505547,12be5b16-915f-44bc-978a-8ddfab235b79,https://www.last.fm/music/Josh+Groban,0,"Classical, pop, opera"
Liz Phair,7862875,505518,149326c2-b8a3-48e3-b3d2-9b5b9593127f,https://www.last.fm/music/Liz+Phair,0,"female vocalists, alternative, rock"
Iced Earth,26818879,505383,8a0e10a9-80c7-40e0-bf5b-89f1d57f9537,https://www.last.fm/music/Iced+Earth,0,"Power metal, heavy metal, thrash metal"
Bad Brains,14739125,505357,e919b253-da5b-4aae-a444-6a368376a2d6,https://www.last.fm/music/Bad+Brains,0,"hardcore, hardcore punk, punk"
AlunaGeorge,9718742,505212,e9da3ed5-eb9a-4f70-a0ed-4e59e380601f,https://www.last.fm/music/AlunaGeorge,0,"electronic, trip-hop, seen live"
The Microphones,18041156,505089,6f2f87e7-3ce9-4f1c-81dd-6f068a78cf26,https://www.last.fm/music/The+Microphones,0,"Lo-Fi, indie, folk"
Parliament,5406461,504974,d1947987-9614-49ae-bd36-8000e6b6f7d0,https://www.last.fm/music/Parliament,0,"funk, p-funk, soul"
Mirah,10523083,504710,e4c226f2-ba57-483f-be6b-3391112244b8,https://www.last.fm/music/Mirah,0,"indie, female vocalists, singer-songwriter"
Junior Senior,4741825,504666,258f34b3-e8c3-4621-937f-ffc5a3dc9918,https://www.last.fm/music/Junior+Senior,0,"dance, electronic, pop"
Madeon,10268851,504530,fa1de503-aba7-41fa-a1ed-371b3e87a717,https://www.last.fm/music/Madeon,0,"electronic, dance, french"
Ane Brun,10771318,503867,d735497b-25f9-4503-8fb5-f50150730c18,https://www.last.fm/music/Ane+Brun,0,"singer-songwriter, female vocalists, norwegian"
Moderat,22237727,503785,7754905b-8bf7-48e2-935a-03d566fec464,https://www.last.fm/music/Moderat,0,"electronic, idm, seen live"
The Notwist,12707594,503544,f180cec2-9421-4417-a841-c7372090d13d,https://www.last.fm/music/The+Notwist,0,"indie, electronic, seen live"
Q-Tip,6030852,503034,,https://www.last.fm/music/Q-Tip,0,"Hip-Hop, rap, hip hop"
The Beta Band,6909615,502838,0d82f0cd-107a-403f-a726-ac7287cbea65,https://www.last.fm/music/The+Beta+Band,0,"indie, indie rock, alternative"
Jackie Wilson,3370832,502744,f0bf4fa0-028e-452f-82d3-7d4375e105dd,https://www.last.fm/music/Jackie+Wilson,0,"soul, rhythm and blues, oldies"
Redman,6528582,502241,1f1f6737-b930-46fc-8d25-110bb99f7490,https://www.last.fm/music/Redman,0,"Hip-Hop, rap, hip hop"
Big Punisher,4625661,502241,609e7afd-3552-4102-9501-7611858ea320,https://www.last.fm/music/Big+Punisher,0,"Hip-Hop, rap, east coast rap"
Immortal Technique,11352689,502034,ef4db186-ff43-4708-a713-3ce1e05657a1,https://www.last.fm/music/Immortal+Technique,0,"Hip-Hop, rap, underground hip-hop"
Butthole Surfers,7371416,501438,2339bc21-aa92-4850-86f0-4bb9433910c8,https://www.last.fm/music/Butthole+Surfers,0,"noise rock, alternative, punk"
Earl Sweatshirt,33784138,501133,8b22acd6-20e6-4463-a75c-c14b5cfdb666,https://www.last.fm/music/Earl+Sweatshirt,0,"Hip-Hop, rap, ofwgkta"
Cannonball Adderley,4874860,500885,a4c73ebe-b2c7-4f13-b99d-2fe1f9f27da8,https://www.last.fm/music/Cannonball+Adderley,0,"jazz, saxophone, bebop"
Wiley,6402427,500667,d0f61299-9caa-4e6b-8b10-2839de120b27,https://www.last.fm/music/Wiley,0,"Grime, Hip-Hop, rap"
