name,album,artist,release_date,genres,length,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Lines,Like I Used To (Deluxe Edition),Lucy Rose,2012,"['ambient folk', 'british singer-songwriter', 'chamber pop', 'indie anthem-folk', 'indie folk']",219960,19,0.402,0.531,1,-6.843,0,0.0775,0.16,3.46e-06,0.345,0.586,82.811,4
Like That,Work It Out (Deluxe),Lucy Rose,2015-07-03,"['ambient folk', 'british singer-songwriter', 'chamber pop', 'indie anthem-folk', 'indie folk']",222040,14,0.414,0.602,11,-7.952,0,0.0479,0.00537,0.00253,0.107,0.296,144.211,4
Love Like This - Acoustic,In A Perfect World (Collection),Kodaline,2013-06-17,"['irish pop', 'modern rock', 'pop', 'pop rock']",241640,62,0.398,0.151,4,-14.402,1,0.0342,0.961,0.0443,0.0923,0.0749,107.068,4
Hello Seattle - Remix,Ocean Eyes (Deluxe Version),Owl City,2009-01-01,"['modern rock', 'pop', 'pop rock', 'post-teen pop']",353946,38,0.558,0.807,10,-6.388,1,0.0345,0.0197,0.64,0.118,0.0484,125.015,4
I Need Your Love (feat. Ellie Goulding),18 Months,Calvin Harris,2012-10-29,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'tropical house', 'uk dance']",234506,71,0.695,0.869,8,-5.066,1,0.0483,0.41,0.0,0.237,0.58,124.989,4
Lapse,Affinity,Haken,2016-04-29,"['jazz metal', 'progressive metal', 'symphonic rock']",284386,35,0.553,0.919,11,-6.231,0,0.0745,0.00159,0.00151,0.209,0.474,120.074,5
Hip Hop Police - Main,Ultimate Victory,Chamillionaire,2007-01-01,"['dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",251320,40,0.816,0.906,7,-5.052,1,0.209,0.056,0.0,0.39,0.704,98.009,4
Showdown,Showdown,F.O.O.L,2016-06-06,"['complextro', 'edm', 'electro house', 'gaming edm']",301609,44,0.656,0.84,11,-3.755,0,0.0407,0.00158,0.264,0.369,0.187,124.998,4
Showdown,Showdown,F.O.O.L,2016-06-06,"['complextro', 'edm', 'electro house', 'gaming edm']",301609,44,0.656,0.84,11,-3.755,0,0.0407,0.00158,0.264,0.369,0.187,124.998,4
Showdown,Showdown,F.O.O.L,2016-06-06,"['complextro', 'edm', 'electro house', 'gaming edm']",301609,44,0.656,0.84,11,-3.755,0,0.0407,0.00158,0.264,0.369,0.187,124.998,4
Today is Gonna be a Great Day - Theme Song to Phineas and Ferb,Phineas and Ferb,Various Artists,2009-01-01,[],181026,49,0.429,0.889,8,-4.055,1,0.0711,0.00687,0.0,0.397,0.735,168.078,4
Today is Gonna be a Great Day - Theme Song to Phineas and Ferb,Phineas and Ferb,Various Artists,2009-01-01,[],181026,49,0.429,0.889,8,-4.055,1,0.0711,0.00687,0.0,0.397,0.735,168.078,4
Firework - Melad Remix,Starting Over,Hollywood Principle,2017-11-12,[],163357,44,0.511,0.764,9,-4.034,0,0.0912,0.0954,4.11e-06,0.0848,0.16,119.93,4
Six Degrees of Separation,#3,The Script,2012-09-10,"['celtic rock', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",232253,45,0.517,0.828,4,-4.223,1,0.0493,0.156,0.0,0.901,0.511,147.955,4
Six Degrees of Separation,#3,The Script,2012-09-10,"['celtic rock', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",232253,45,0.517,0.828,4,-4.223,1,0.0493,0.156,0.0,0.901,0.511,147.955,4
"It's Raining on the Moon, Pt. 1",StarSystems III,StarSystems,2016-08-01,['instrumental progressive metal'],256026,35,0.539,0.612,2,-10.654,0,0.0433,0.472,0.809,0.101,0.0541,170.005,4
Hearts Will Repair (feat. Aloma Steele),Hearts Will Repair (feat. Aloma Steele),DM Galaxy,2015-04-23,"['gaming edm', 'melodic dubstep']",281443,19,0.476,0.604,1,-8.548,0,0.0402,0.0867,0.312,0.0895,0.151,173.955,4
When You Were Young - Live From The Royal Albert Hall / 2009,Live From The Royal Albert Hall,The Killers,2009-11-03,"['modern rock', 'permanent wave', 'rock']",283386,39,0.379,0.971,8,-4.963,0,0.175,0.000641,1.51e-05,0.99,0.0872,130.069,4
The Dying of the Light,Chasing Yesterday,Noel Gallagher's High Flying Birds,2015-03-03,"['britpop', 'modern rock', 'rock']",311159,31,0.406,0.826,7,-4.057,0,0.0313,0.0459,0.00228,0.173,0.165,79.003,4
Once Again (Live),As It Is (Live),Hang Massive,2013-10-21,"['hangpan', 'new tribe']",364759,32,0.524,0.121,2,-26.989,0,0.0498,0.928,0.934,0.113,0.377,106.497,4
lit(var),"A Shape of Light ""A Silent Voice the Movie"" Original Soundtrack",Kensuke Ushio,2016-09-14,"['anime score', 'japanese soundtrack', 'otacore']",134786,57,0.329,0.258,1,-16.147,0,0.0615,0.943,0.934,0.105,0.0338,95.328,5
Young Bodies,"Song Spells, No.1: Cedarsmoke",Sea Wolf,2014-07-08,"['chamber pop', 'indie folk', 'indie pop', 'la indie', 'shimmer pop', 'stomp and holler']",209266,42,0.694,0.237,5,-16.391,1,0.0413,0.938,0.296,0.109,0.331,136.866,4
Rivers,Rivers,The Tallest Man On Earth,2016-08-17,"['chamber pop', 'indie folk', 'stomp and holler', 'swedish americana', 'swedish singer-songwriter']",236853,56,0.562,0.25,5,-11.977,1,0.0325,0.959,0.000836,0.107,0.595,100.804,4
Kissing Families,Pikul,Silversun Pickups,2005-07-26,"['alternative metal', 'alternative rock', 'dance-punk', 'indie pop', 'indie rock', 'la indie', 'modern alternative rock', 'modern rock', 'rock']",290560,51,0.598,0.669,1,-7.691,0,0.0281,0.241,0.428,0.131,0.297,117.274,4
Blue Blood,Total Life Forever,Foals,2010-06-15,"['alternative dance', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'new rave', 'oxford indie', 'rock']",316893,34,0.601,0.796,2,-7.753,1,0.0454,0.128,0.0685,0.136,0.16,130.432,4
Magdalena,Flamingo (Deluxe Edition),Brandon Flowers,2010-01-01,['vegas indie'],199053,37,0.614,0.838,1,-5.873,1,0.0448,0.00522,2.34e-06,0.141,0.728,130.957,4
Waiting,Pressure Chief,Cake,2004-10-04,"['alternative rock', 'modern rock', 'pop rock', 'rock', 'sacramento indie']",236333,32,0.736,0.496,9,-6.529,1,0.027,0.376,0.0,0.138,0.795,88.008,4
Ruby Sees All,Motorcade of Generosity,Cake,1994,"['alternative rock', 'modern rock', 'pop rock', 'rock', 'sacramento indie']",180293,39,0.629,0.824,7,-7.545,1,0.042,0.195,0.000185,0.352,0.65,99.89,4
"Excuse Me, I Think I've Got A Heartache",B-Sides and Rarities,Cake,2007-11-13,"['alternative rock', 'modern rock', 'pop rock', 'rock', 'sacramento indie']",141880,27,0.577,0.721,7,-8.103,1,0.0625,0.0986,0.0,0.315,0.781,148.054,4
Strangers in the Night,b-sides and rarities,Cake,2007-11-13,"['alternative rock', 'modern rock', 'pop rock', 'rock', 'sacramento indie']",171786,43,0.731,0.405,9,-10.946,0,0.0252,0.296,6.91e-06,0.524,0.656,90.02,4
And It's All Happening,II,Kingston Wall,1993,"['classic finnish rock', 'finnish indie', 'finnish progressive rock', 'suomi rock']",367533,30,0.369,0.566,8,-9.041,1,0.0441,0.00799,0.669,0.145,0.0767,112.183,4
Autumn Leaves,Floating EP,IHF,2014,"['vapor soul', 'vapor twitch']",162818,35,0.523,0.535,9,-8.353,0,0.0482,0.00428,0.00731,0.116,0.104,90.046,4
Lego House,+,Ed Sheeran,2011-09-09,"['pop', 'uk pop']",185093,71,0.592,0.637,11,-8.48,1,0.0992,0.562,0.0,0.13,0.565,159.701,4
Kick Drums & Red Wine - Instrumental,Days of Thunder (The Instrumentals),The Midnight,2015-03-25,"['nightrun', 'popwave']",381666,24,0.438,0.871,0,-8.525,0,0.0323,0.00204,0.905,0.171,0.134,125.996,4
Bigger Than My Body - Live at the Shoreline Amphitheater,"As/Is: Mountain View, CA - 7/16/04",John Mayer,2004-08-10,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",431520,24,0.532,0.932,9,-6.846,1,0.0449,0.00178,6.8e-05,0.931,0.435,118.213,4
Bigger Than My Body - Live at the Shoreline Amphitheater,"As/Is: Mountain View, CA - 7/16/04",John Mayer,2004-08-10,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",431520,24,0.532,0.932,9,-6.846,1,0.0449,0.00178,6.8e-05,0.931,0.435,118.213,4
Out of Mind,Before the Waves,Magic Man,2014-07-08,"['indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'shimmer pop']",211373,38,0.609,0.944,0,-4.715,1,0.0306,0.000871,0.00664,0.0595,0.69,116.035,4
Summer Of '69 - Live At Sydney Opera House / 2013,Live At The Sydney Opera House,Bryan Adams,2013-08-30,"['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",218547,13,0.452,0.866,8,-3.704,1,0.0434,0.648,0.0,0.89,0.537,142.926,4
Run To You - Live At Sydney Opera House / 2013,Live At The Sydney Opera House,Bryan Adams,2013-08-30,"['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",197453,11,0.396,0.493,3,-6.857,1,0.0334,0.803,0.0,0.963,0.436,127.044,4
Run To You - Live At Hammersmith Odeon/1985,Reckless (30th Anniversary / Deluxe Edition),Bryan Adams,1984-11-05,"['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",269139,28,0.41,0.871,4,-7.544,1,0.0584,0.485,0.0802,0.888,0.444,132.919,4
Run To You - Live At Hammersmith Odeon/1985,Reckless (30th Anniversary / Deluxe Edition),Bryan Adams,1984-11-05,"['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",269139,28,0.41,0.871,4,-7.544,1,0.0584,0.485,0.0802,0.888,0.444,132.919,4
Many Rivers To Cross,Tracks Of My Years,Bryan Adams,2014-09-30,"['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",247200,5,0.603,0.403,4,-6.619,1,0.0275,0.734,0.0,0.214,0.323,133.865,4
Let Me Go,Prolonging the Magic,Cake,1998-02-05,"['alternative rock', 'modern rock', 'pop rock', 'rock', 'sacramento indie']",209693,47,0.773,0.641,9,-8.049,1,0.0456,0.0512,0.000365,0.0791,0.944,109.141,4
Mustache Man (Wasted),Showroom Of Compassion,Cake,2011,"['alternative rock', 'modern rock', 'pop rock', 'rock', 'sacramento indie']",244253,39,0.641,0.787,11,-9.165,0,0.0316,0.0333,0.00073,0.863,0.821,120.054,4
"Mahna, Mahna",b-sides and rarities,Cake,2007-11-13,"['alternative rock', 'modern rock', 'pop rock', 'rock', 'sacramento indie']",174066,44,0.742,0.483,7,-11.369,1,0.155,0.213,0.471,0.0733,0.638,89.883,4
In The Water I Am Beautiful,Sometimes,City and Colour,2005-10-04,"['canadian folk', 'canadian indie']",167440,34,0.489,0.552,11,-4.839,0,0.0263,0.538,0.0,0.13,0.614,92.073,3
Confessions - Demo,Bring Me Your Love (Special Edition),City and Colour,2007,"['canadian folk', 'canadian indie']",274266,27,0.473,0.193,11,-15.963,0,0.0364,0.918,0.000142,0.0844,0.149,115.137,4
Faithless - Demo,Bring Me Your Love (Special Edition),City and Colour,2007,"['canadian folk', 'canadian indie']",167000,24,0.358,0.539,7,-11.975,1,0.0312,0.768,5.41e-05,0.115,0.958,84.562,4
At the Bird's Foot - Vocal,Little Hell,City and Colour,2011-06-07,"['canadian folk', 'canadian indie']",255906,23,0.338,0.408,5,-10.346,0,0.0567,0.769,0.000219,0.344,0.383,125.446,4
Save Your Scissors - Live,Live at the Orange Lounge,City and Colour,2010-04-20,"['canadian folk', 'canadian indie']",273606,20,0.472,0.479,5,-8.409,1,0.0261,0.921,0.0,0.147,0.505,78.353,4
Sorrowing Man,Little Hell,City and Colour,2011-06-07,"['canadian folk', 'canadian indie']",270680,31,0.442,0.423,4,-9.647,0,0.0298,5.76e-05,0.000481,0.132,0.137,112.033,3
O' Sister,Little Hell,City and Colour,2011-06-07,"['canadian folk', 'canadian indie']",253760,33,0.542,0.327,2,-11.074,1,0.0254,0.604,0.0,0.271,0.251,139.518,4
"Neon - Live at the Oak Mountain Amphitheater, Birmingham, AL - September 2002",Any Given Thursday,John Mayer,2003-01-30,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",622373,31,0.487,0.796,5,-9.273,0,0.042,0.0411,0.453,0.508,0.726,107.416,4
"Neon - Live at the Oak Mountain Amphitheater, Birmingham, AL - September 2002",Any Given Thursday,John Mayer,2003-01-30,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",622373,31,0.487,0.796,5,-9.273,0,0.042,0.0411,0.453,0.508,0.726,107.416,4
"Neon - Live at the Oak Mountain Amphitheater, Birmingham, AL - September 2002",Any Given Thursday,John Mayer,2003-01-30,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",622373,31,0.487,0.796,5,-9.273,0,0.042,0.0411,0.453,0.508,0.726,107.416,4
"Neon - Live at the Oak Mountain Amphitheater, Birmingham, AL - September 2002",Any Given Thursday,John Mayer,2003-01-30,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",622373,31,0.487,0.796,5,-9.273,0,0.042,0.0411,0.453,0.508,0.726,107.416,4
"Neon - Live at the Oak Mountain Amphitheater, Birmingham, AL - September 2002",Any Given Thursday,John Mayer,2003-01-30,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",622373,31,0.487,0.796,5,-9.273,0,0.042,0.0411,0.453,0.508,0.726,107.416,4
Blackbird - Remastered 2009,The Beatles (Remastered),The Beatles,1968-11-22,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",138386,75,0.686,0.127,7,-14.361,1,0.0342,0.754,1.41e-05,0.0573,0.372,93.699,4
Plastic Soldiers,Evil Friends,Portugal. The Man,2013-05-31,"['indie pop', 'indie rock', 'modern alternative rock', 'modern rock', 'rock']",304000,47,0.681,0.541,8,-9.279,0,0.0357,0.0614,0.0134,0.0901,0.606,129.985,4
Half Day Closing - Live,Roseland NYC Live,Portishead,1998-01-01,"['art pop', 'electronica', 'laboratorio', 'trip hop']",252400,34,0.284,0.645,8,-7.67,1,0.0474,0.0281,0.0207,0.322,0.079,131.716,4
Half Day Closing - Live,Roseland NYC Live,Portishead,1998-01-01,"['art pop', 'electronica', 'laboratorio', 'trip hop']",252400,34,0.284,0.645,8,-7.67,1,0.0474,0.0281,0.0207,0.322,0.079,131.716,4
Mayor of the City,Hot Hot Heat,Hot Hot Heat,2016-06-24,"['alternative dance', 'canadian rock', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'victoria bc indie']",150114,16,0.512,0.909,0,-5.709,1,0.039,0.0131,0.0,0.29,0.796,100.949,4
Fury,Absolution,Muse,2004-03-23,"['modern rock', 'permanent wave', 'rock']",302040,48,0.0914,0.69,0,-6.681,1,0.0417,0.00101,0.00902,0.167,0.146,163.808,4
Apocalypse Please,Absolution,Muse,2004-03-23,"['modern rock', 'permanent wave', 'rock']",252866,51,0.149,0.885,6,-5.437,1,0.0429,0.101,0.00922,0.247,0.181,160.03,4
Butterflies and Hurricanes - Live from Wembley Stadium,HAARP (Live from Wembley Stadium),Muse,2007-12-03,"['modern rock', 'permanent wave', 'rock']",356879,31,0.211,0.916,9,-5.652,1,0.101,0.00321,0.407,0.699,0.0391,114.91,4
The 2nd Law: Isolated System,The 2nd Law,Muse,2012-09-24,"['modern rock', 'permanent wave', 'rock']",299986,56,0.471,0.509,0,-10.9,0,0.0367,0.678,0.936,0.175,0.0595,131.996,4
Follow Me,The 2nd Law,Muse,2012-09-24,"['modern rock', 'permanent wave', 'rock']",230920,56,0.279,0.817,3,-5.801,1,0.0586,0.00126,2.01e-05,0.141,0.0842,135.258,4
Follow Me,The 2nd Law,Muse,2012-09-24,"['modern rock', 'permanent wave', 'rock']",230920,56,0.279,0.817,3,-5.801,1,0.0586,0.00126,2.01e-05,0.141,0.0842,135.258,4
Follow Me,The 2nd Law,Muse,2012-09-24,"['modern rock', 'permanent wave', 'rock']",230920,56,0.279,0.817,3,-5.801,1,0.0586,0.00126,2.01e-05,0.141,0.0842,135.258,4
Follow Me,The 2nd Law,Muse,2012-09-24,"['modern rock', 'permanent wave', 'rock']",230920,56,0.279,0.817,3,-5.801,1,0.0586,0.00126,2.01e-05,0.141,0.0842,135.258,4
Truth Ray,Tomorrow's Modern Boxes,Thom Yorke,2014,"['art pop', 'electronica', 'glitch pop', 'indie rock', 'modern rock', 'oxford indie']",313730,39,0.311,0.185,10,-18.396,0,0.157,0.945,0.647,0.111,0.152,138.266,4
Black Swan,The Eraser,Thom Yorke,2006-07-10,"['art pop', 'electronica', 'glitch pop', 'indie rock', 'modern rock', 'oxford indie']",289826,57,0.613,0.791,0,-7.293,1,0.0336,0.0469,0.708,0.128,0.509,101.066,4
Never There,The Reason (15th Anniversary Deluxe),Hoobastank,2003-12-09,"['alternative metal', 'funk metal', 'nu metal', 'pop punk', 'pop rock', 'post-grunge']",183680,33,0.507,0.935,7,-3.393,1,0.0757,0.00112,0.0,0.0503,0.496,91.966,4
I Was Never There,"My Dear Melancholy,",The Weeknd,2018-03-30,"['canadian contemporary r&b', 'canadian pop', 'pop']",241066,69,0.323,0.737,10,-4.008,1,0.0338,0.142,0.000162,0.163,0.155,113.26,4
Stop The Clocks,Noel Gallagher's High Flying Birds (Deluxe Edition),Noel Gallagher's High Flying Birds,2011-01-01,"['britpop', 'modern rock', 'rock']",305720,15,0.269,0.607,3,-4.616,1,0.0311,0.00114,0.0279,0.101,0.153,90.696,4
Stop The Clocks,Noel Gallagher's High Flying Birds (Deluxe Edition),Noel Gallagher's High Flying Birds,2011-01-01,"['britpop', 'modern rock', 'rock']",305720,15,0.269,0.607,3,-4.616,1,0.0311,0.00114,0.0279,0.101,0.153,90.696,4
Riverman,Chasing Yesterday (Deluxe Version),Noel Gallagher's High Flying Birds,2015-03-03,"['britpop', 'modern rock', 'rock']",341733,26,0.388,0.862,3,-3.763,1,0.0372,0.0503,0.00216,0.527,0.525,172.077,4
The Reality,Chapter Four Unidos,Puppet,2018-08-16,[],308584,15,0.741,0.86,0,-3.24,1,0.156,0.081,0.0,0.0717,0.438,82.058,4
A Violent Sky,Krieg Und Frieden (Music For Theatre),Apparat,2013-02-19,"['ambient pop', 'electronica', 'glitch', 'microhouse', 'minimal techno']",311186,22,0.471,0.608,10,-10.954,1,0.0446,0.784,0.457,0.121,0.0378,97.382,3
Colors - Stripped,Complementary Colors,Halsey,2016-04-22,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",266733,54,0.532,0.385,1,-8.941,1,0.0387,0.666,0.0,0.124,0.0385,102.984,4
Little Boy,Atomic,Mogwai,2016-04-01,"['british post-rock', 'cosmic post-rock', 'post-rock']",231613,14,0.198,0.367,9,-10.143,1,0.0298,0.0931,0.854,0.0923,0.0393,79.187,4
Little Boy,Atomic,Mogwai,2016-04-01,"['british post-rock', 'cosmic post-rock', 'post-rock']",231613,14,0.198,0.367,9,-10.143,1,0.0298,0.0931,0.854,0.0923,0.0393,79.187,4
Down with You,The Can-Can Variety Show,Ampersand,2006-08-18,[],295080,0,0.554,0.934,3,-3.808,1,0.0604,0.006,0.0274,0.216,0.304,104.889,4
Some Kids,Some Kids,FIELDS,2018-04-27,['irish indie'],226975,8,0.487,0.517,4,-9.87,1,0.0303,0.122,0.163,0.251,0.125,113.298,4
Wake Your Soul,Cathedrals,The Hope Arsenal,2015-04-11,['indie anthem-folk'],358000,33,0.523,0.495,9,-9.626,0,0.0325,0.379,0.566,0.177,0.0423,120.021,4
Time and Money,DELAFAYE,Delafaye,2019-08-23,[],173891,32,0.653,0.448,7,-10.513,1,0.0288,0.396,0.0015,0.108,0.533,80.872,4
I Break My Heart,Stay/Go,Grayshot,2012-11-27,[],283000,17,0.558,0.388,4,-15.173,1,0.0365,0.678,0.597,0.102,0.0796,139.987,4
I Don't Feel It Anymore - Live Berlin,Spotify Sessions,William Fitzsimmons,2014-05-13,"['acoustic pop', 'indie folk', 'neo mellow']",232733,22,0.392,0.385,0,-16.629,1,0.0772,0.831,0.0272,0.153,0.468,175.259,3
Champagne Supernova - Remastered,(What's The Story) Morning Glory? (Deluxe Edition) [Remastered],Oasis,1995-10-02,"['beatlesque', 'britpop', 'madchester', 'modern rock', 'permanent wave', 'rock']",448438,64,0.286,0.796,2,-4.625,1,0.0388,0.47,0.063,0.364,0.12,150.272,4
Firework,Midnight Waves,Canyon City,2016-09-09,"['acoustic pop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'indiecoustica', 'neo mellow', 'viral pop']",182744,45,0.536,0.32,1,-10.371,1,0.0393,0.823,0.000193,0.124,0.427,92.45,4
The Girl With X-Ray Eyes,Chasing Yesterday,Noel Gallagher's High Flying Birds,2015-03-03,"['britpop', 'modern rock', 'rock']",200280,19,0.426,0.821,5,-5.086,1,0.0318,0.00203,0.00217,0.329,0.269,153.035,4
Wetsuit,What Did You Expect from The Vaccines?,The Vaccines,2011-03-14,"['indie pop', 'indie rock', 'modern alternative rock', 'modern rock', 'rock']",230240,53,0.474,0.742,5,-6.233,1,0.0324,0.00444,0.00615,0.166,0.233,120.738,4
Maybe Tomorrow,You Gotta Go There To Come Back,Stereophonics,2003-01-01,"['britpop', 'modern rock', 'pop rock', 'rock', 'welsh rock']",272946,66,0.495,0.653,7,-6.769,0,0.0361,0.217,0.000458,0.334,0.571,80.897,4
Dracula Teeth,Everything You've Come To Expect (Deluxe Edition),The Last Shadow Puppets,2016-12-02,"['baroque pop', 'indie rock', 'modern rock', 'rock', 'sheffield indie']",171351,45,0.447,0.727,6,-7.041,0,0.0331,0.0856,0.0,0.23,0.744,80.997,4
Do the Damage - Bonus Track,Chasing Yesterday (Deluxe Version),Noel Gallagher's High Flying Birds,2015-03-03,"['britpop', 'modern rock', 'rock']",189598,20,0.483,0.954,9,-3.558,1,0.0679,0.00257,0.00454,0.171,0.412,144.068,4
Goodbye Kiss,Velociraptor!,Kasabian,2011-09-16,"['alternative rock', 'britpop', 'garage rock', 'indie rock', 'leicester indie', 'modern rock', 'rock']",243960,33,0.616,0.834,7,-4.932,1,0.0422,0.0846,0.0,0.62,0.863,123.01,4
She Taught Me How To Fly,Who Built The Moon?,Noel Gallagher's High Flying Birds,2017-11-24,"['britpop', 'modern rock', 'rock']",302213,37,0.392,0.839,7,-5.289,1,0.0445,6.38e-05,0.494,0.32,0.285,133.946,4
You Know We Can't Go Back,Chasing Yesterday,Noel Gallagher's High Flying Birds,2015-03-03,"['britpop', 'modern rock', 'rock']",226373,23,0.331,0.955,1,-3.702,1,0.0634,0.000146,0.00139,0.13,0.111,146.012,4
Until Our Next Adventure,Brigsby Bear (Original Motion Picture Soundtrack),David Wingo,2017-07-28,"['background music', 'soundtrack']",80546,44,0.638,0.0909,7,-19.605,1,0.033,0.991,0.936,0.135,0.406,140.07,3
The Stars In Spring,May Your Heart Be The Map,Epic45,2007-07-01,"['british post-rock', 'compositional ambient', 'post-rock']",256373,48,0.528,0.556,6,-11.235,1,0.029,0.0385,0.282,0.232,0.0659,118.203,4
The Only One I Know,Some Friendly,The Charlatans,1990-10-08,"['britpop', 'chamber psych', 'madchester', 'rock']",238120,61,0.543,0.572,5,-13.124,1,0.0317,0.0685,0.00119,0.0823,0.533,113.312,4
