features_idx,not_features_idx,tracks,artists,Score,track_artist,song_writer
55,2773,1.0,0.0,1.0,Ye Tumhari Meri Baatein_Shankar-ehsaan-loy,Ye Tumhari Meri Baatein_Dominique
55,2774,1.0,0.0,1.0,Ye Tumhari Meri Baatein_Shankar-ehsaan-loy,Ye Tumhari Meri Baatein_Dominique
55,2775,1.0,0.0,1.0,Ye Tumhari Meri Baatein_Shankar-ehsaan-loy,Ye Tumhari Meri Baatein_Dominique
55,2776,1.0,0.0,1.0,Ye Tumhari Meri Baatein_Shankar-ehsaan-loy,Ye Tumhari Meri Baatein_Dominique
55,2777,1.0,0.0,1.0,Ye Tumhari Meri Baatein_Shankar-ehsaan-loy,Ye Tumhari Meri Baatein_Dominique
55,2778,1.0,0.0,1.0,Ye Tumhari Meri Baatein_Shankar-ehsaan-loy,Ye Tumhari Meri Baatein_Dominique
55,2779,1.0,0.0,1.0,Ye Tumhari Meri Baatein_Shankar-ehsaan-loy,Ye Tumhari Meri Baatein_Dominique
55,5895,1.0,0.0,1.0,Ye Tumhari Meri Baatein_Shankar-ehsaan-loy,Ye Tumhari Meri Baatein_Dominique Hourani
55,5896,1.0,0.0,1.0,Ye Tumhari Meri Baatein_Shankar-ehsaan-loy,Ye Tumhari Meri Baatein_Dominique Hourani
55,5897,1.0,0.0,1.0,Ye Tumhari Meri Baatein_Shankar-ehsaan-loy,Ye Tumhari Meri Baatein_Dominique Hourani
55,5898,1.0,0.0,1.0,Ye Tumhari Meri Baatein_Shankar-ehsaan-loy,Ye Tumhari Meri Baatein_Dominique Hourani
55,5899,1.0,0.0,1.0,Ye Tumhari Meri Baatein_Shankar-ehsaan-loy,Ye Tumhari Meri Baatein_Dominique Hourani
55,5900,1.0,0.0,1.0,Ye Tumhari Meri Baatein_Shankar-ehsaan-loy,Ye Tumhari Meri Baatein_Dominique Hourani
55,5901,1.0,0.0,1.0,Ye Tumhari Meri Baatein_Shankar-ehsaan-loy,Ye Tumhari Meri Baatein_Dominique Hourani
55,5902,1.0,0.0,1.0,Ye Tumhari Meri Baatein_Shankar-ehsaan-loy,Ye Tumhari Meri Baatein_Dominique Hourani
55,5903,1.0,0.0,1.0,Ye Tumhari Meri Baatein_Shankar-ehsaan-loy,Ye Tumhari Meri Baatein_Dominique Hourani
55,5904,1.0,0.0,1.0,Ye Tumhari Meri Baatein_Shankar-ehsaan-loy,Ye Tumhari Meri Baatein_Dominique Hourani
55,5905,1.0,0.0,1.0,Ye Tumhari Meri Baatein_Shankar-ehsaan-loy,Ye Tumhari Meri Baatein_Dominique Hourani
55,5906,1.0,0.0,1.0,Ye Tumhari Meri Baatein_Shankar-ehsaan-loy,Ye Tumhari Meri Baatein_Dominique Hourani
55,5907,1.0,0.0,1.0,Ye Tumhari Meri Baatein_Shankar-ehsaan-loy,Ye Tumhari Meri Baatein_Dominique Hourani
55,5908,1.0,0.0,1.0,Ye Tumhari Meri Baatein_Shankar-ehsaan-loy,Ye Tumhari Meri Baatein_Dominique Hourani
55,5909,1.0,0.0,1.0,Ye Tumhari Meri Baatein_Shankar-ehsaan-loy,Ye Tumhari Meri Baatein_Dominique Hourani
55,5910,1.0,0.0,1.0,Ye Tumhari Meri Baatein_Shankar-ehsaan-loy,Ye Tumhari Meri Baatein_Dominique Hourani
55,5911,1.0,0.0,1.0,Ye Tumhari Meri Baatein_Shankar-ehsaan-loy,Ye Tumhari Meri Baatein_Dominique Hourani
57,2863,1.0,0.0,1.0,Shopping Mall Elevator - Original Mix_Various Artists,Shopping Mall Elevator - Original Mix_Sam Clunie
60,2923,1.0,0.0,1.0,"Parlez Moi D'amour - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","Parlez Moi D'amour - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Olivia Millerschin"
60,2924,1.0,0.0,1.0,"Parlez Moi D'amour - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","Parlez Moi D'amour - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Olivia Millerschin"
60,2925,1.0,0.0,1.0,"Parlez Moi D'amour - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","Parlez Moi D'amour - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Olivia Millerschin"
60,2926,1.0,0.0,1.0,"Parlez Moi D'amour - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","Parlez Moi D'amour - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Olivia Millerschin"
60,2927,1.0,0.0,1.0,"Parlez Moi D'amour - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","Parlez Moi D'amour - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Olivia Millerschin"
60,2928,1.0,0.0,1.0,"Parlez Moi D'amour - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","Parlez Moi D'amour - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Olivia Millerschin"
60,2929,1.0,0.0,1.0,"Parlez Moi D'amour - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","Parlez Moi D'amour - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Olivia Millerschin"
60,2930,1.0,0.0,1.0,"Parlez Moi D'amour - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","Parlez Moi D'amour - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Olivia Millerschin"
60,2931,1.0,0.0,1.0,"Parlez Moi D'amour - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","Parlez Moi D'amour - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Olivia Millerschin"
60,2932,1.0,0.0,1.0,"Parlez Moi D'amour - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","Parlez Moi D'amour - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Olivia Millerschin"
60,2933,1.0,0.0,1.0,"Parlez Moi D'amour - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","Parlez Moi D'amour - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Olivia Millerschin"
60,2934,1.0,0.0,1.0,"Parlez Moi D'amour - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","Parlez Moi D'amour - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Olivia Millerschin"
60,2935,1.0,0.0,1.0,"Parlez Moi D'amour - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","Parlez Moi D'amour - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Olivia Millerschin"
60,2936,1.0,0.0,1.0,"Parlez Moi D'amour - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","Parlez Moi D'amour - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Olivia Millerschin"
60,2937,1.0,0.0,1.0,"Parlez Moi D'amour - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","Parlez Moi D'amour - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Olivia Millerschin"
60,2938,1.0,0.0,1.0,"Parlez Moi D'amour - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","Parlez Moi D'amour - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Olivia Millerschin"
60,8297,1.0,0.0,1.0,"Parlez Moi D'amour - From ""the Magic Strings Of Frankie Presto: The Musical Companion""_Various Artists","Parlez Moi D'amour (from ""the Magic Strings Of Frankie Presto: The Musical Companion"")_Olivia Millerschin"
63,3005,1.0,0.0,1.0,Ontario Gothic (alternative Version)_Various Artists,Ontario Gothic (alternative Version)_Foxes In Fiction
64,3015,1.0,0.0,1.0,Revelation_Danny Bensi,Revelation_Troye Sivan
66,3024,1.0,0.0,1.0,Days Of Thunder - Extended Mix_Proff,Days Of Thunder - Extended Mix_The Midnight
66,3025,1.0,0.0,1.0,Days Of Thunder - Extended Mix_Proff,Days Of Thunder - Extended Mix_The Midnight
66,3026,1.0,0.0,1.0,Days Of Thunder - Extended Mix_Proff,Days Of Thunder - Extended Mix_The Midnight
67,3073,1.0,0.0,1.0,Galactic Mermaid_Various Artists,Galactic Mermaid_マーメイド・シスターズ(vo.クリヤマユウリ)
67,3074,1.0,0.0,1.0,Galactic Mermaid_Various Artists,Galactic Mermaid_マーメイド・シスターズ(vo.クリヤマユウリ)
68,3075,1.0,0.0,1.0,Round & Laundry_Various Artists,Round & Laundry_キャロル&チューズデイ(vo.nai Br.xx&celeina Ann)
68,3076,1.0,0.0,1.0,Round & Laundry_Various Artists,Round & Laundry_キャロル&チューズデイ(vo.nai Br.xx&celeina Ann)
68,3077,1.0,0.0,1.0,Round & Laundry_Various Artists,Round & Laundry_キャロル&チューズデイ(vo.nai Br.xx&celeina Ann)
68,3078,1.0,0.0,1.0,Round & Laundry_Various Artists,Round & Laundry_キャロル&チューズデイ(vo.nai Br.xx&celeina Ann)
68,3079,1.0,0.0,1.0,Round & Laundry_Various Artists,Round & Laundry_キャロル&チューズデイ(vo.nai Br.xx&celeina Ann)
68,3080,1.0,0.0,1.0,Round & Laundry_Various Artists,Round & Laundry_キャロル&チューズデイ(vo.nai Br.xx&celeina Ann)
68,3081,1.0,0.0,1.0,Round & Laundry_Various Artists,Round & Laundry_キャロル&チューズデイ(vo.nai Br.xx&celeina Ann)
68,3082,1.0,0.0,1.0,Round & Laundry_Various Artists,Round & Laundry_キャロル&チューズデイ(vo.nai Br.xx&celeina Ann)
68,3083,1.0,0.0,1.0,Round & Laundry_Various Artists,Round & Laundry_キャロル&チューズデイ(vo.nai Br.xx&celeina Ann)
68,3084,1.0,0.0,1.0,Round & Laundry_Various Artists,Round & Laundry_キャロル&チューズデイ(vo.nai Br.xx&celeina Ann)
68,3085,1.0,0.0,1.0,Round & Laundry_Various Artists,Round & Laundry_キャロル&チューズデイ(vo.nai Br.xx&celeina Ann)
68,3086,1.0,0.0,1.0,Round & Laundry_Various Artists,Round & Laundry_キャロル&チューズデイ(vo.nai Br.xx&celeina Ann)
68,3087,1.0,0.0,1.0,Round & Laundry_Various Artists,Round & Laundry_キャロル&チューズデイ(vo.nai Br.xx&celeina Ann)
68,3088,1.0,0.0,1.0,Round & Laundry_Various Artists,Round & Laundry_キャロル&チューズデイ(vo.nai Br.xx&celeina Ann)
68,3089,1.0,0.0,1.0,Round & Laundry_Various Artists,Round & Laundry_キャロル&チューズデイ(vo.nai Br.xx&celeina Ann)
68,3090,1.0,0.0,1.0,Round & Laundry_Various Artists,Round & Laundry_キャロル&チューズデイ(vo.nai Br.xx&celeina Ann)
68,3091,1.0,0.0,1.0,Round & Laundry_Various Artists,Round & Laundry_キャロル&チューズデイ(vo.nai Br.xx&celeina Ann)
68,3092,1.0,0.0,1.0,Round & Laundry_Various Artists,Round & Laundry_キャロル&チューズデイ(vo.nai Br.xx&celeina Ann)
68,3093,1.0,0.0,1.0,Round & Laundry_Various Artists,Round & Laundry_キャロル&チューズデイ(vo.nai Br.xx&celeina Ann)
68,3094,1.0,0.0,1.0,Round & Laundry_Various Artists,Round & Laundry_キャロル&チューズデイ(vo.nai Br.xx&celeina Ann)
68,3095,1.0,0.0,1.0,Round & Laundry_Various Artists,Round & Laundry_キャロル&チューズデイ(vo.nai Br.xx&celeina Ann)
68,3096,1.0,0.0,1.0,Round & Laundry_Various Artists,Round & Laundry_キャロル&チューズデイ(vo.nai Br.xx&celeina Ann)
68,3097,1.0,0.0,1.0,Round & Laundry_Various Artists,Round & Laundry_キャロル&チューズデイ(vo.nai Br.xx&celeina Ann)
68,3098,1.0,0.0,1.0,Round & Laundry_Various Artists,Round & Laundry_キャロル&チューズデイ(vo.nai Br.xx&celeina Ann)
68,3099,1.0,0.0,1.0,Round & Laundry_Various Artists,Round & Laundry_キャロル&チューズデイ(vo.nai Br.xx&celeina Ann)
68,3100,1.0,0.0,1.0,Round & Laundry_Various Artists,Round & Laundry_キャロル&チューズデイ(vo.nai Br.xx&celeina Ann)
68,3101,1.0,0.0,1.0,Round & Laundry_Various Artists,Round & Laundry_キャロル&チューズデイ(vo.nai Br.xx&celeina Ann)
68,3102,1.0,0.0,1.0,Round & Laundry_Various Artists,Round & Laundry_キャロル&チューズデイ(vo.nai Br.xx&celeina Ann)
69,3103,1.0,0.0,1.0,Lay It All On Me_Various Artists,Lay It All On Me_キャロル&チューズデイ(vo.nai Br.xx&celeina Ann)
71,3138,1.0,0.0,1.0,A Monster_Various Artists,A Monster_Waveshaper
72,3179,1.0,0.0,1.0,Hunting For Your Dream (tvサイズ)_Various Artists,Hunting For Your Dream (tvサイズ)_Galneryus
72,3180,1.0,0.0,1.0,Hunting For Your Dream (tvサイズ)_Various Artists,Hunting For Your Dream (tvサイズ)_Galneryus
72,3181,1.0,0.0,1.0,Hunting For Your Dream (tvサイズ)_Various Artists,Hunting For Your Dream (tvサイズ)_Galneryus
72,3182,1.0,0.0,1.0,Hunting For Your Dream (tvサイズ)_Various Artists,Hunting For Your Dream (tvサイズ)_Galneryus
72,3183,1.0,0.0,1.0,Hunting For Your Dream (tvサイズ)_Various Artists,Hunting For Your Dream (tvサイズ)_Galneryus
72,3184,1.0,0.0,1.0,Hunting For Your Dream (tvサイズ)_Various Artists,Hunting For Your Dream (tvサイズ)_Galneryus
73,3188,1.0,0.0,1.0,Lágrima_Julian Bream,Lágrima_Francisco Tárrega
73,3189,1.0,0.0,1.0,Lágrima_Julian Bream,Lágrima_Francisco Tárrega
73,3190,1.0,0.0,1.0,Lágrima_Julian Bream,Lágrima_Francisco Tárrega
73,3191,1.0,0.0,1.0,Lágrima_Julian Bream,Lágrima_Francisco Tárrega
73,8422,1.0,0.0,1.0,Lágrima_Julian Bream,Lagrima_Francisco Tárrega
73,8423,1.0,0.0,1.0,Lágrima_Julian Bream,Lagrima_Francisco Tárrega
76,3197,1.0,0.0,1.0,Soul Man_Original Soundtrack,Soul Man_Drake Bell
76,3198,1.0,0.0,1.0,Soul Man_Original Soundtrack,Soul Man_Drake Bell
76,3199,1.0,0.0,1.0,Soul Man_Original Soundtrack,Soul Man_Drake Bell
76,3200,1.0,0.0,1.0,Soul Man_Original Soundtrack,Soul Man_Drake Bell
76,3201,1.0,0.0,1.0,Soul Man_Original Soundtrack,Soul Man_Drake Bell
76,3202,1.0,0.0,1.0,Soul Man_Original Soundtrack,Soul Man_Drake Bell
76,3203,1.0,0.0,1.0,Soul Man_Original Soundtrack,Soul Man_Drake Bell
76,3204,1.0,0.0,1.0,Soul Man_Original Soundtrack,Soul Man_Drake Bell
76,3205,1.0,0.0,1.0,Soul Man_Original Soundtrack,Soul Man_Drake Bell
76,3206,1.0,0.0,1.0,Soul Man_Original Soundtrack,Soul Man_Drake Bell
76,3207,1.0,0.0,1.0,Soul Man_Original Soundtrack,Soul Man_Drake Bell
76,3208,1.0,0.0,1.0,Soul Man_Original Soundtrack,Soul Man_Drake Bell
76,3209,1.0,0.0,1.0,Soul Man_Original Soundtrack,Soul Man_Drake Bell
76,3210,1.0,0.0,1.0,Soul Man_Original Soundtrack,Soul Man_Drake Bell
76,3211,1.0,0.0,1.0,Soul Man_Original Soundtrack,Soul Man_Drake Bell
76,3212,1.0,0.0,1.0,Soul Man_Original Soundtrack,Soul Man_Drake Bell
76,3213,1.0,0.0,1.0,Soul Man_Original Soundtrack,Soul Man_Drake Bell
76,3214,1.0,0.0,1.0,Soul Man_Original Soundtrack,Soul Man_Drake Bell
77,3227,1.0,0.0,1.0,Thin Ice_Trent Reznor And Atticus Ross,Thin Ice_Gustavo Santaolalla
77,3228,1.0,0.0,1.0,Thin Ice_Trent Reznor And Atticus Ross,Thin Ice_Gustavo Santaolalla
77,3229,1.0,0.0,1.0,Thin Ice_Trent Reznor And Atticus Ross,Thin Ice_Gustavo Santaolalla
77,3230,1.0,0.0,1.0,Thin Ice_Trent Reznor And Atticus Ross,Thin Ice_Gustavo Santaolalla
77,3231,1.0,0.0,1.0,Thin Ice_Trent Reznor And Atticus Ross,Thin Ice_Gustavo Santaolalla
77,3232,1.0,0.0,1.0,Thin Ice_Trent Reznor And Atticus Ross,Thin Ice_Gustavo Santaolalla
77,3233,1.0,0.0,1.0,Thin Ice_Trent Reznor And Atticus Ross,Thin Ice_Gustavo Santaolalla
77,3234,1.0,0.0,1.0,Thin Ice_Trent Reznor And Atticus Ross,Thin Ice_Gustavo Santaolalla
77,3235,1.0,0.0,1.0,Thin Ice_Trent Reznor And Atticus Ross,Thin Ice_Gustavo Santaolalla
77,3236,1.0,0.0,1.0,Thin Ice_Trent Reznor And Atticus Ross,Thin Ice_Gustavo Santaolalla
77,3237,1.0,0.0,1.0,Thin Ice_Trent Reznor And Atticus Ross,Thin Ice_Gustavo Santaolalla
77,3238,1.0,0.0,1.0,Thin Ice_Trent Reznor And Atticus Ross,Thin Ice_Gustavo Santaolalla
77,3239,1.0,0.0,1.0,Thin Ice_Trent Reznor And Atticus Ross,Thin Ice_Gustavo Santaolalla
77,3240,1.0,0.0,1.0,Thin Ice_Trent Reznor And Atticus Ross,Thin Ice_Gustavo Santaolalla
77,3241,1.0,0.0,1.0,Thin Ice_Trent Reznor And Atticus Ross,Thin Ice_Gustavo Santaolalla
77,3242,1.0,0.0,1.0,Thin Ice_Trent Reznor And Atticus Ross,Thin Ice_Gustavo Santaolalla
77,3243,1.0,0.0,1.0,Thin Ice_Trent Reznor And Atticus Ross,Thin Ice_Gustavo Santaolalla
77,3244,1.0,0.0,1.0,Thin Ice_Trent Reznor And Atticus Ross,Thin Ice_Gustavo Santaolalla
77,3245,1.0,0.0,1.0,Thin Ice_Trent Reznor And Atticus Ross,Thin Ice_Gustavo Santaolalla
77,3246,1.0,0.0,1.0,Thin Ice_Trent Reznor And Atticus Ross,Thin Ice_Gustavo Santaolalla
77,3247,1.0,0.0,1.0,Thin Ice_Trent Reznor And Atticus Ross,Thin Ice_Gustavo Santaolalla
77,3248,1.0,0.0,1.0,Thin Ice_Trent Reznor And Atticus Ross,Thin Ice_Gustavo Santaolalla
78,3275,1.0,0.0,1.0,Oceans_Soda Island,Oceans_Spire
78,3276,1.0,0.0,1.0,Oceans_Soda Island,Oceans_Spire
78,3277,1.0,0.0,1.0,Oceans_Soda Island,Oceans_Spire
78,3278,1.0,0.0,1.0,Oceans_Soda Island,Oceans_Spire
78,3279,1.0,0.0,1.0,Oceans_Soda Island,Oceans_Spire
78,3280,1.0,0.0,1.0,Oceans_Soda Island,Oceans_Spire
78,3281,1.0,0.0,1.0,Oceans_Soda Island,Oceans_Spire
78,3282,1.0,0.0,1.0,Oceans_Soda Island,Oceans_Spire
78,3283,1.0,0.0,1.0,Oceans_Soda Island,Oceans_Spire
78,3284,1.0,0.0,1.0,Oceans_Soda Island,Oceans_Spire
78,3285,1.0,0.0,1.0,Oceans_Soda Island,Oceans_Spire
78,3286,1.0,0.0,1.0,Oceans_Soda Island,Oceans_Spire
78,3287,1.0,0.0,1.0,Oceans_Soda Island,Oceans_Spire
78,3288,1.0,0.0,1.0,Oceans_Soda Island,Oceans_Spire
78,3289,1.0,0.0,1.0,Oceans_Soda Island,Oceans_Spire
78,3290,1.0,0.0,1.0,Oceans_Soda Island,Oceans_Spire
78,3291,1.0,0.0,1.0,Oceans_Soda Island,Oceans_Spire
78,3292,1.0,0.0,1.0,Oceans_Soda Island,Oceans_Spire
78,3293,1.0,0.0,1.0,Oceans_Soda Island,Oceans_Spire
81,3303,1.0,0.0,1.0,Whats Goin' On_Vishal-shekhar,Whats Goin' On_Kunal Ganjawala
82,3316,1.0,0.0,1.0,Appalachian Moon_Patrick Higgins,Appalachian Moon_Kevin Reilly
82,3317,1.0,0.0,1.0,Appalachian Moon_Patrick Higgins,Appalachian Moon_Kevin Reilly
83,3382,1.0,0.0,1.0,Departure!_Yoshihisa Hirano,Departure!_Masatoshi Ono
83,3383,1.0,0.0,1.0,Departure!_Yoshihisa Hirano,Departure!_Masatoshi Ono
83,13273,1.0,0.0,1.0,Departure!_Yoshihisa Hirano,Departure_Tomohito Nishiura
83,13274,1.0,0.0,1.0,Departure!_Yoshihisa Hirano,Departure_Tomohito Nishiura
83,13275,1.0,0.0,1.0,Departure!_Yoshihisa Hirano,Departure_Tomohito Nishiura
83,13276,1.0,0.0,1.0,Departure!_Yoshihisa Hirano,Departure_Tomohito Nishiura
83,13277,1.0,0.0,1.0,Departure!_Yoshihisa Hirano,Departure_Tomohito Nishiura
83,13278,1.0,0.0,1.0,Departure!_Yoshihisa Hirano,Departure_Tomohito Nishiura
83,13279,1.0,0.0,1.0,Departure!_Yoshihisa Hirano,Departure_Tomohito Nishiura
83,13280,1.0,0.0,1.0,Departure!_Yoshihisa Hirano,Departure_Tomohito Nishiura
83,13281,1.0,0.0,1.0,Departure!_Yoshihisa Hirano,Departure_Tomohito Nishiura
85,3395,1.0,0.0,1.0,A Grapefruit In The World Of Park_Various Artists,A Grapefruit In The World Of Park_Steven Wilson
85,3396,1.0,0.0,1.0,A Grapefruit In The World Of Park_Various Artists,A Grapefruit In The World Of Park_Steven Wilson
85,3397,1.0,0.0,1.0,A Grapefruit In The World Of Park_Various Artists,A Grapefruit In The World Of Park_Steven Wilson
